period,registration_type,brand,model,units
2021-01,RY1,BMW,530e Highline,3
2021-01,RY1,BMW,530e Luxury,1
2021-01,RY1,BMW,530e M Sport,41
2021-01,RY1,BMW,630Ci,1
2021-01,RY1,BMW,630d Gran Turismo RHD,7
2021-01,RY1,BMW,630i Gran Turismo RHD,14
2021-01,RY1,BMW,730Ld M Sport,4
2021-01,RY1,BMW,730Ld Pure Excellence,2
2021-01,RY1,BMW,740Li Limousine RHD,1
2021-01,RY1,BMW,745Le xDrive M Sport,11
2021-01,RY1,BMW,840I CONVERTIBLE,1
2021-01,RY1,BMW,M2 COMPETITION,1
2021-01,RY1,BMW,M2 CS Coupe RHD,1
2021-01,RY1,BMW,M2 Comptetition RHD,1
2021-01,RY1,BMW,M4 Coupe RHD,1
2021-01,RY1,BMW,M5 Limousine RHD,1
2021-01,RY1,BMW,X1 SDRIVE20D XLINE,12
2021-01,RY1,BMW,X1 sDrive18d M Sport,1
2021-01,RY1,BMW,X1 sDrive18d xLine,46
2021-01,RY1,BMW,X1 sDrive18i,17
2021-01,RY1,BMW,X1 sDrive20d M Sport,115
2021-01,RY1,BMW,X2 sDrive20i RHD,8
2021-01,RY1,BMW,X3 xDrive20d M Sport,53
2021-01,RY1,BMW,X3 xDrive20d RHD,2
2021-01,RY1,BMW,X3 xDrive20d xLine,20
2021-01,RY1,BMW,X3 xDrive30e M Sport,9
2021-01,RY1,BMW,X3 xDrive30e xLine,1
2021-01,RY1,BMW,X4 xDrive20d M Sport,2
2021-01,RY1,BMW,X4 xDrive20d RHD,22
2021-01,RY1,BMW,X5 xDrive30d M Sport,32
2021-01,RY1,BMW,X5 xDrive30d RHD,6
2021-01,RY1,BMW,X5 xDrive30d xLine,1
2021-01,RY1,BMW,X5 xDrive40e M Sport,3
2021-01,RY1,BMW,X5 xDrive45e M Sport,25
2021-01,RY1,BMW,X6 xDrive30d RHD,1
2021-01,RY1,BMW,X7 M50d RHD,2
2021-01,RY1,BMW,Z4 M40i RHD,1
2021-01,RY1,BMW,Z4 M40i Roadster RHD,3
2021-01,RY1,BMW,Z4 sDrive30i RHD,2
2021-01,RY1,BMW,i8 Roadster RHD,1
2021-01,RY1,CHEVROLET,CAMARO ZL1 6.2L V8,1
2021-01,RY1,CHEVROLET,CAPTIVA,31
2021-01,RY1,CHEVROLET,COLORADO C-CAB,60
2021-01,RY1,CHEVROLET,COLORADO C-CAB TRAIL BOSS,6
2021-01,RY1,CHEVROLET,TRAILBLAZER,17
2021-01,RY1,DFM,GLORY580,1
2021-01,RY1,EULER,ORA-R1,1
2021-01,RY1,FERRARI,488 PISTA,1
2021-01,RY1,FOMM,FOMM ONE,61
2021-01,RY1,FORD,EVEREST,579
2021-01,RY1,FORD,F-150 HARLEY-DAVIDSON,1
2021-01,RY1,FORD,FORD EVEREST zFAE9BC,1
2021-01,RY1,FORD,FORD EVEREST zFAE9GD,2
2021-01,RY1,FORD,FORD EVEREST zJAE9BC,1
2021-01,RY1,FORD,FORD EVEREST zJAE9GD,1
2021-01,RY1,FORD,FORD RANGER,4
2021-01,RY1,FORD,FORD RANGER iJBT9AR,1
2021-01,RY1,FORD,Focus,1
2021-01,RY1,FORD,Ford Everest,1
2021-01,RY1,FORD,MUSTANG,4
2021-01,RY1,FORD,MUSTANG 2.3 ECOBOOST,2
2021-01,RY1,FORD,MUSTANG 2.3L ECOBOOST,6
2021-01,RY1,FORD,MUSTANG 5.0 GT V8 PREMIUM,1
2021-01,RY1,FORD,RANGER,1715
2021-01,RY1,FORD,RANGER RAPTOR,123
2021-01,RY1,FOTON,TUNLAND DC 4X2 S,4
2021-01,RY1,FOTON,TUNLAND DC 4X2 S PREMIUM,2
2021-01,RY1,HONDA,ACCORD,226
2021-01,RY1,HONDA,ACCORD HYBRID,262
2021-01,RY1,HONDA,BR-V,217
2021-01,RY1,HONDA,CITY,3659
2021-01,RY1,HONDA,CIVIC,2113
2021-01,RY1,HONDA,CR-V,721
2021-01,RY1,HONDA,E AS,1
2021-01,RY1,HONDA,HR-V,805
2021-01,RY1,HONDA,HR-V'15,1
2021-01,RY1,HONDA,JAZZ,1771
2021-01,RY1,HONDA,MOBILIO,69
2021-01,RY1,HONDA,STEP WGN SPADA,1
2021-01,RY1,HONDA,STEPWGN SPADA HYBRID G,1
2021-01,RY1,HYUNDAI,GRAND STAREX,9
2021-01,RY1,HYUNDAI,IONIQ EV,6
2021-01,RY1,HYUNDAI,KONA EV,2
2021-01,RY1,HYUNDAI,VELOSTER,1
2021-01,RY1,ISUZU,D-MAX,8242
2021-01,RY1,ISUZU,mu-X,1566
2021-01,RY1,ISUZU,ไม่ระบุ,1
2021-01,RY1,JAGUAR,E-PACE 2.0L T/C AWD AUTO,1
2021-01,RY1,JEEP,GLADIATOR RUBICON,1
2021-01,RY1,JEEP,WRANGLER OVERLAND,1
2021-01,RY1,JEEP,WRANGLER SAHARA 2.2D,2
2021-01,RY1,LAMBORGHINI,URUS,1
2021-01,RY1,LAND ROVER,DEFENDER 110 HERITAGE STATION,1
2021-01,RY1,LAND ROVER,DEFENDER 2.0L T/C AWD,1
2021-01,RY1,LAND ROVER,DEFENDER 90 SVX 60TH ANNIVERSARY,1
2021-01,RY1,LAND ROVER,RANGE ROVER 2.0L T/C PHEV,3
2021-01,RY1,LAND ROVER,RANGE ROVER EVOQUE 2.0L,2
2021-01,RY1,LAND ROVER,RANGE ROVER SPORT 2.0L,3
2021-01,RY1,LEXUS,CT200h,1
2021-01,RY1,LEXUS,ES300h,3
2021-01,RY1,LEXUS,LM300h,39
2021-01,RY1,LEXUS,LS500,1
2021-01,RY1,LEXUS,NX300h,4
2021-01,RY1,LEXUS,RC F TRACK EDITION,1
2021-01,RY1,LEXUS,RX300,4
2021-01,RY1,LEXUS,UX250h,5
2021-01,RY1,LEXUS,ไม่ระบุ,2
2021-01,RY1,MASERATI,GHIBLI DIESEL GRANLUSSO,1
2021-01,RY1,MASERATI,LEVANTE DIESEL GRANLUSSO,1
2021-01,RY1,MASERATI,LEVANTE GRANLUSSO,1
2021-01,RY1,MASERATI,QUATTROPORTE,1
2021-01,RY1,MAZDA,MAZDA 2,2609
2021-01,RY1,MAZDA,MAZDA 3,329
2021-01,RY1,MAZDA,MAZDA CX-3,220
2021-01,RY1,MAZDA,MAZDA CX-30,726
2021-01,RY1,MAZDA,MAZDA CX-8,243
2021-01,RY1,MAZDA,Mazda BT-50,97
2021-01,RY1,MAZDA,Mazda CX-5,128
2021-01,RY1,MCLAREN,600LT,1
2021-01,RY1,MCLAREN,720S SPIDER,2
2021-01,RY1,MERCEDES BENZ,A 200,49
2021-01,RY1,MERCEDES BENZ,AMG C 43 4MATIC,4
2021-01,RY1,MERCEDES BENZ,AMG C43 4MATIC Coupe,11
2021-01,RY1,MERCEDES BENZ,AMG CLA 35 4MATIC Coupe,3
2021-01,RY1,MERCEDES BENZ,AMG CLA 45 S 4MATIC+,2
2021-01,RY1,MERCEDES BENZ,AMG CLS 53 4MATIC,26
2021-01,RY1,MERCEDES BENZ,AMG E 53 4MATIC+,5
2021-01,RY1,MERCEDES BENZ,AMG G 63,2
2021-01,RY1,MERCEDES BENZ,AMG G63,2
2021-01,RY1,MERCEDES BENZ,AMG GLC 43 4MATIC Coupe,9
2021-01,RY1,MERCEDES BENZ,AMG GLC63 S 4MATIC+ Coupe,1
2021-01,RY1,MERCEDES BENZ,AMGSLC 43,1
2021-01,RY1,MERCEDES BENZ,C 200 Coupe,34
2021-01,RY1,MERCEDES BENZ,C 220 d,134
2021-01,RY1,MERCEDES BENZ,C 300 e,90
2021-01,RY1,MERCEDES BENZ,C 350 e,1
2021-01,RY1,MERCEDES BENZ,C250 COUPE,1
2021-01,RY1,MERCEDES BENZ,C350 e,4
2021-01,RY1,MERCEDES BENZ,CLA200,1
2021-01,RY1,MERCEDES BENZ,CLA250,9
2021-01,RY1,MERCEDES BENZ,CLS 250 d COUPE,1
2021-01,RY1,MERCEDES BENZ,CLS 300 d,71
2021-01,RY1,MERCEDES BENZ,CLS 300 d Coupe,2
2021-01,RY1,MERCEDES BENZ,E 200 Coupe,15
2021-01,RY1,MERCEDES BENZ,E 220 d,59
2021-01,RY1,MERCEDES BENZ,E 220 d Sedan,1
2021-01,RY1,MERCEDES BENZ,E 300 e,90
2021-01,RY1,MERCEDES BENZ,E 350 e,36
2021-01,RY1,MERCEDES BENZ,G 350 D,1
2021-01,RY1,MERCEDES BENZ,G350 D,1
2021-01,RY1,MERCEDES BENZ,GLA 200,26
2021-01,RY1,MERCEDES BENZ,GLA 250,19
2021-01,RY1,MERCEDES BENZ,GLB 200,26
2021-01,RY1,MERCEDES BENZ,GLC 220 d,108
2021-01,RY1,MERCEDES BENZ,GLC 220 d 4MATIC,3
2021-01,RY1,MERCEDES BENZ,GLC 220 d 4MATIC Coupe,34
2021-01,RY1,MERCEDES BENZ,GLC 250 4MATIC Coupe,8
2021-01,RY1,MERCEDES BENZ,GLC 250 d 4MATIC,12
2021-01,RY1,MERCEDES BENZ,GLC 300 e 4MATIC,30
2021-01,RY1,MERCEDES BENZ,GLC 300 e 4MATIC Coupe,35
2021-01,RY1,MERCEDES BENZ,GLE 300 d 4MATIC,33
2021-01,RY1,MERCEDES BENZ,MAYBACH S650,1
2021-01,RY1,MERCEDES BENZ,S 300 BLUETEC HYBRID,1
2021-01,RY1,MERCEDES BENZ,S 350 d,8
2021-01,RY1,MERCEDES BENZ,S 500 e,2
2021-01,RY1,MERCEDES BENZ,S 560 e,26
2021-01,RY1,MERCEDES BENZ,S300L,1
2021-01,RY1,MERCEDES BENZ,SLC300,2
2021-01,RY1,MERCEDES BENZ,SPRINTER 319 CDI,2
2021-01,RY1,MERCEDES BENZ,SPRINTER 388 SINGLE,1
2021-01,RY1,MERCEDES BENZ,V 220 d,1
2021-01,RY1,MERCEDES BENZ,V 250 d,5
2021-01,RY1,MG,EP,1
2021-01,RY1,MG,HS,443
2021-01,RY1,MG,HS PHEV,81
2021-01,RY1,MG,MG EXTENDER,458
2021-01,RY1,MG,MG GS,2
2021-01,RY1,MG,MG5,5
2021-01,RY1,MG,NEW MG3,514
2021-01,RY1,MG,ZS,1243
2021-01,RY1,MG,ZS EV,49
2021-01,RY1,MINI,COOPER D RHD,4
2021-01,RY1,MINI,COOPER ELECTRIC LEVEL 3,1
2021-01,RY1,MINI,Cooper 5-Turer RHD,1
2021-01,RY1,MINI,Cooper Clubman RHD,5
2021-01,RY1,MINI,Cooper D 5-Turer RHD,1
2021-01,RY1,MINI,Cooper Hatch RHD,1
2021-01,RY1,MINI,Cooper S 5-Turer RHD,5
2021-01,RY1,MINI,Cooper S Cabrio RHD,2
2021-01,RY1,MINI,Cooper S Clubman RHD,5
2021-01,RY1,MINI,Cooper S Countryman RHD,47
2021-01,RY1,MINI,Cooper S Hatch RHD,9
2021-01,RY1,MINI,Cooper SE Hatch RHD,5
2021-01,RY1,MINI,JOHN COOPER WORKS GP,1
2021-01,RY1,MINI,JOHN COOPER WORKS GP3,4
2021-01,RY1,MINI,John Cooper Works ALL4 Cl,1
2021-01,RY1,MINI,John Cooper Works Cabrio,2
2021-01,RY1,MINI,John Cooper Works GP RHD,4
2021-01,RY1,MINI,John Cooper Works Hatch R,13
2021-01,RY1,MITSUBISHI,ATTRAGE,620
2021-01,RY1,MITSUBISHI,MIRAGE,452
2021-01,RY1,MITSUBISHI,OUTLANDER PHEV,13
2021-01,RY1,MITSUBISHI,PAJERO SPORT,993
2021-01,RY1,MITSUBISHI,TRITON,1072
2021-01,RY1,MITSUBISHI,XPANDER,1309
2021-01,RY1,NISSAN,ALMERA,1996
2021-01,RY1,NISSAN,BDTARCZB172HAA----,1
2021-01,RY1,NISSAN,CVL2RZYD23IHP-----,1
2021-01,RY1,NISSAN,CVL4RZLD23IHP-----,1
2021-01,RY1,NISSAN,GT-R,2
2021-01,RY1,NISSAN,GT-R NISMO,1
2021-01,RY1,NISSAN,KICKS,142
2021-01,RY1,NISSAN,LEAF,4
2021-01,RY1,NISSAN,MARCH,315
2021-01,RY1,NISSAN,NAVARA,361
2021-01,RY1,NISSAN,NOTE,359
2021-01,RY1,NISSAN,SERENA HYBRID 2.0 X,1
2021-01,RY1,NISSAN,SYLPHY,20
2021-01,RY1,NISSAN,TDWAREZE12EHA-----,1
2021-01,RY1,NISSAN,TDWARFZE12EHA-----,1
2021-01,RY1,NISSAN,TEANA,7
2021-01,RY1,NISSAN,TERRA,31
2021-01,RY1,NISSAN,TERRANO 2.4SR,1
2021-01,RY1,NISSAN,TGD21SFU5%,1
2021-01,RY1,NISSAN,X-TRAIL,29
2021-01,RY1,NISSAN,ไม่ระบุ,11
2021-01,RY1,PEUGEOT,3008 P84 AG,5
2021-01,RY1,PEUGEOT,3008 P84 BG,20
2021-01,RY1,PEUGEOT,5008 P87 AG,3
2021-01,RY1,PEUGEOT,5008 P87 BG,16
2021-01,RY1,PORSCHE,718 CAYMAN,3
2021-01,RY1,PORSCHE,718 CAYMAN PDK,2
2021-01,RY1,PORSCHE,911 CARRERA,1
2021-01,RY1,PORSCHE,911 CARRERA 4S,2
2021-01,RY1,PORSCHE,911 CARRERA CABRIOLET,1
2021-01,RY1,PORSCHE,911 CARRERA COUPE,1
2021-01,RY1,PORSCHE,911 CARRERA COUPE PDK,2
2021-01,RY1,PORSCHE,911 CARRERA S,3
2021-01,RY1,PORSCHE,911 CARRERA S CABRIOLET,1
2021-01,RY1,PORSCHE,911 CARRERA S COUPE,1
2021-01,RY1,PORSCHE,911 CARRERA S COUPE PDK,3
2021-01,RY1,PORSCHE,911 GT2 RS,1
2021-01,RY1,PORSCHE,911 GT3 RS,1
2021-01,RY1,PORSCHE,911 GT3 TOURING,2
2021-01,RY1,PORSCHE,911 SPEEDSTER HERITAGE,1
2021-01,RY1,PORSCHE,911 TURBO S CABRIOLET,1
2021-01,RY1,PORSCHE,911 TURBO S COUPE,1
2021-01,RY1,PORSCHE,CAYENNE COUPE,1
2021-01,RY1,PORSCHE,CAYENNE E-HYBRID,30
2021-01,RY1,PORSCHE,CAYENNE E-HYBRID COUPE,17
2021-01,RY1,PORSCHE,CAYENNE S,1
2021-01,RY1,PORSCHE,CAYENNE S COUPE,1
2021-01,RY1,PORSCHE,CAYENNE TURBO COUPE,1
2021-01,RY1,PORSCHE,MACAN,10
2021-01,RY1,PORSCHE,MACAN 2.0,3
2021-01,RY1,PORSCHE,MACAN 2.0 PDK,1
2021-01,RY1,PORSCHE,MACAN S DIESEL,1
2021-01,RY1,PORSCHE,PANAMERA 4 E-HYBRID,2
2021-01,RY1,PORSCHE,PANAMERA 4 E-HYBRID 10YR,3
2021-01,RY1,PORSCHE,TAYCAN 4S,6
2021-01,RY1,PORSCHE,ไม่ระบุ,1
2021-01,RY1,ROLLS-ROYCE,Cullinan,1
2021-01,RY1,ROLLS-ROYCE,PHANTOM,1
2021-01,RY1,SOKON,CRC5021XXY,1
2021-01,RY1,SUBARU,BRZ 2.0 RWD 6AT,1
2021-01,RY1,SUBARU,BRZ 2.0 RWD 6MT,1
2021-01,RY1,SUBARU,FORESTER 2.0i-L,2
2021-01,RY1,SUBARU,FORESTER 2.0i-S,27
2021-01,RY1,SUBARU,FORESTER 2.0i-S ES,239
2021-01,RY1,SUBARU,WRX + L 2.0 AWD 6MT,1
2021-01,RY1,SUBARU,XV 2.0i,1
2021-01,RY1,SUBARU,XV 2.0i-P,83
2021-01,RY1,SUZUKI,CELERIO GA 1.0L,151
2021-01,RY1,SUZUKI,CELERIO GL 1.0L,267
2021-01,RY1,SUZUKI,CELERIO GLX 1.0L,1
2021-01,RY1,SUZUKI,CELERIO GX 1.0L,67
2021-01,RY1,SUZUKI,CIAZ GL CVT,193
2021-01,RY1,SUZUKI,CIAZ GL MT,11
2021-01,RY1,SUZUKI,CIAZ GL PLUS CVT,2
2021-01,RY1,SUZUKI,CIAZ GLX CVT,9
2021-01,RY1,SUZUKI,CIAZ RS CVT,18
2021-01,RY1,SUZUKI,ERTIGA GL 1.5L,15
2021-01,RY1,SUZUKI,ERTIGA GX 1.5L,203
2021-01,RY1,SUZUKI,JIMNY 1.5L 4AT,2
2021-01,RY1,SUZUKI,SPACIA GEAR HYBRID XZ TURBO,2
2021-01,RY1,SUZUKI,SWIFT GL 1.2L CVT,63
2021-01,RY1,SUZUKI,SWIFT GL MAX EDITION,548
2021-01,RY1,SUZUKI,SWIFT GL SPORTS EDITION,37
2021-01,RY1,SUZUKI,SWIFT GLX 1.2L CVT,131
2021-01,RY1,SUZUKI,SWIFT GLX-Navi 1.2L CVT,126
2021-01,RY1,SUZUKI,XL7 1.5L,488
2021-01,RY1,TESLA,MODEL 3 LONG RANGE,1
2021-01,RY1,TESLA,MODEL 3 PERFORMANCE,2
2021-01,RY1,TESLA,MODEL 3 STANDARD,2
2021-01,RY1,TESLA,MODEL 3 STANDARD PLUS,1
2021-01,RY1,TESLA,MODEL 3 STANDARD RANGE,1
2021-01,RY1,TESLA,MODEL X LONG RANGE,10
2021-01,RY1,TOYOTA,1.8ESPORT,1
2021-01,RY1,TOYOTA,2.5 HV CD,1
2021-01,RY1,TOYOTA,86 GR,1
2021-01,RY1,TOYOTA,ALPHARD,27
2021-01,RY1,TOYOTA,ALPHARD 2.5 HYBRID EXE,1
2021-01,RY1,TOYOTA,ALPHARD 2.5 HYBRID EXECUTIVE,1
2021-01,RY1,TOYOTA,ALPHARD 2.5 HYBRID G F,10
2021-01,RY1,TOYOTA,ALPHARD 2.5 HYBRID S,4
2021-01,RY1,TOYOTA,ALPHARD 2.5 HYBRID SR,1
2021-01,RY1,TOYOTA,ALPHARD 2.5 HYBRID SR C,25
2021-01,RY1,TOYOTA,ALPHARD 2.5 HYBRID X,20
2021-01,RY1,TOYOTA,ALPHARD 2.5 HYBRID X E-FOUR,5
2021-01,RY1,TOYOTA,ALPHARD 2.5 HYBRID X SIDE,1
2021-01,RY1,TOYOTA,ALPHARD 2.5 S C,1
2021-01,RY1,TOYOTA,ALPHARD 2.5G,1
2021-01,RY1,TOYOTA,ALPHARD 2.5L S C PACKAGE,14
2021-01,RY1,TOYOTA,ALPHARD 2.5L S WELCAB,1
2021-01,RY1,TOYOTA,"ALPHARD 2.5S ""TYPE GOLD""",1
2021-01,RY1,TOYOTA,ALPHARD 2.5S C PACKAGE,113
2021-01,RY1,TOYOTA,ALPHARD 2.5X,1
2021-01,RY1,TOYOTA,ALPHARD 3.5 VIP,2
2021-01,RY1,TOYOTA,ALPHARD HYBRID 2.5 GF,2
2021-01,RY1,TOYOTA,ALPHARD HYBRID 2.5 SR C,1
2021-01,RY1,TOYOTA,ALPHARD HYBRID 2.5L G F,1
2021-01,RY1,TOYOTA,ALPHARD HYBRID GF,1
2021-01,RY1,TOYOTA,ALPHARD HYBRID GF 2.5L,2
2021-01,RY1,TOYOTA,ALPHARD HYBRID GF PACKAGE,2
2021-01,RY1,TOYOTA,ALPHARD HYBRID S 2.5L,7
2021-01,RY1,TOYOTA,ALPHARD HYBRID S E-FOUR,1
2021-01,RY1,TOYOTA,ALPHARD HYBRID S TYPE GOLD,2
2021-01,RY1,TOYOTA,ALPHARD HYBRID SR C,3
2021-01,RY1,TOYOTA,ALPHARD HYBRID SRC 2.5L,10
2021-01,RY1,TOYOTA,ALPHARD HYBRID SRC PACKAGE,18
2021-01,RY1,TOYOTA,ALPHARD HYBRID X 2.5L,8
2021-01,RY1,TOYOTA,ALPHARD HYBRID X E-FOUR,5
2021-01,RY1,TOYOTA,ALPHARD S C PACKAGE,115
2021-01,RY1,TOYOTA,ALPHARD S C PACKAGE 2.5L,26
2021-01,RY1,TOYOTA,ALPHARD S TYPE GOLD 2.5L,1
2021-01,RY1,TOYOTA,Avanza,32
2021-01,RY1,TOYOTA,C-HR,219
2021-01,RY1,TOYOTA,COROLLA CROSS,2520
2021-01,RY1,TOYOTA,Camry,535
2021-01,RY1,TOYOTA,Camry HV,1
2021-01,RY1,TOYOTA,Commuter,45
2021-01,RY1,TOYOTA,Corolla,431
2021-01,RY1,TOYOTA,ESQUIRE GI 7 SEATS,1
2021-01,RY1,TOYOTA,Fortuner,2792
2021-01,RY1,TOYOTA,HARRIER 2.0 G,1
2021-01,RY1,TOYOTA,HARRIER 2.0L 2WD TURBO,1
2021-01,RY1,TOYOTA,HARRIER 2.5 HYBRID G,3
2021-01,RY1,TOYOTA,HARRIER 2.5 HYBRID Z,1
2021-01,RY1,TOYOTA,HARRIER HYBRID G,3
2021-01,RY1,TOYOTA,HARRIER HYBRID G 2.5L,1
2021-01,RY1,TOYOTA,HARRIER HYBRID Z,1
2021-01,RY1,TOYOTA,HARRIER Z LEATHER PACKAGE,1
2021-01,RY1,TOYOTA,Hilux Revo,4954
2021-01,RY1,TOYOTA,Innova,40
2021-01,RY1,TOYOTA,KUN51R-NKASYT  A8,1
2021-01,RY1,TOYOTA,LAND CRUISER AX G,4
2021-01,RY1,TOYOTA,LAND CRUISER PRADO TZ-G,1
2021-01,RY1,TOYOTA,LANDCRUISER PRADO 2.8 TZG,1
2021-01,RY1,TOYOTA,LANDCRUISER SAHARA 4.5,1
2021-01,RY1,TOYOTA,LANDCRUISER SAHARA 4.5L,1
2021-01,RY1,TOYOTA,SUPRA GR 3.0 PRO,1
2021-01,RY1,TOYOTA,Sienta,171
2021-01,RY1,TOYOTA,TR TRANSFORMER,2
2021-01,RY1,TOYOTA,VELLFIRE,12
2021-01,RY1,TOYOTA,VELLFIRE 2.5 HYBRID V-L,1
2021-01,RY1,TOYOTA,VELLFIRE 2.5 HYBRID X,2
2021-01,RY1,TOYOTA,VELLFIRE 2.5 HYBRID ZR G,3
2021-01,RY1,TOYOTA,VELLFIRE 2.5L Z G EDITION,2
2021-01,RY1,TOYOTA,VELLFIRE 2.5Z G EDITION,13
2021-01,RY1,TOYOTA,VELLFIRE HYBRID X 2.5L,2
2021-01,RY1,TOYOTA,VELLFIRE HYBRID X E-FOUR,2
2021-01,RY1,TOYOTA,VELLFIRE HYBRID Z 2.5L,1
2021-01,RY1,TOYOTA,VELLFIRE HYBRID ZR G,1
2021-01,RY1,TOYOTA,VELLFIRE HYBRID ZRG 2.5L,1
2021-01,RY1,TOYOTA,VELLFIRE Z G EDITION,3
2021-01,RY1,TOYOTA,VIOS,384
2021-01,RY1,TOYOTA,YARIS ATIV,2530
2021-01,RY1,TOYOTA,Yaris,3164
2021-01,RY1,TOYOTA,Yaris 1.2J CVT,1
2021-01,RY1,VOLKSWAGEN,BEETLE 1.4 TSI DSG COUPE,1
2021-01,RY1,VOLVO,S60,11
2021-01,RY1,VOLVO,S90,12
2021-01,RY1,VOLVO,V60,21
2021-01,RY1,VOLVO,XC40,41
2021-01,RY1,VOLVO,XC60,24
2021-01,RY1,VOLVO,XC90,9
2021-01,RY2,FORD,RANGER,7
2021-01,RY2,FOTON,BJ6549B1PDA-RA,1
2021-01,RY2,HYUNDAI,H-1,282
2021-01,RY2,ISUZU,D-MAX,8
2021-01,RY2,KIA,GRAND CARNIVAL,111
2021-01,RY2,MAXUS,V80,1
2021-01,RY2,MERCEDES BENZ,SPRINTER 319 CDI VAN,1
2021-01,RY2,MERCEDES BENZ,SPRINTER 419 CDI (907),4
2021-01,RY2,MERCEDES BENZ,SPRINTER 519 BLUETEC,1
2021-01,RY2,MG,V80,12
2021-01,RY2,MITSUBISHI,TRITON,2
2021-01,RY2,NISSAN,NAVARA,29
2021-01,RY2,NISSAN,URVAN  (E25),1
2021-01,RY2,NISSAN,UVL4RDRE26KWDMER9E,16
2021-01,RY2,NISSAN,UVL4RDRE26KWDMERCE,2
2021-01,RY2,NISSAN,ไม่ระบุ,1
2021-01,RY2,SUZUKI,CARRY 1.5L MT,4
2021-01,RY2,TOYOTA,Commuter,296
2021-01,RY2,TOYOTA,HIACE MAJESTY,256
2021-01,RY2,TOYOTA,Hiace,5
2021-01,RY2,TOYOTA,Hilux Revo,69
2021-01,RY2,TOYOTA,TR TRANSFORMER,1
2021-01,RY2,VOLKSWAGEN,CARAVELLE T69 2.0 L,12
2021-01,RY2,VOLKSWAGEN,T6,3
2021-01,RY3,BYD,T3,1
2021-01,RY3,CHEVROLET,COLORADO X-CAB,63
2021-01,RY3,DAIHATSU,HIJET CARGO,4
2021-01,RY3,DODGE,ไม่ระบุ,1
2021-01,RY3,FORD,FORD RANGER iFCT9AH,1
2021-01,RY3,FORD,FORD RANGER zJEA9GD,1
2021-01,RY3,FORD,RANGER,850
2021-01,RY3,FORD,RANGER SWB,9
2021-01,RY3,FORD,RANGER/ค.ศ.2005,1
2021-01,RY3,FORD,ไม่ระบุ,17
2021-01,RY3,FOTON,BJ1041V8JD3-RF,2
2021-01,RY3,FOTON,TUNLAND SC FLAT BED,2
2021-01,RY3,HINO,FG8JF1D-JJT,2
