period,registration_type,brand,model,units
2021-10,RY1,BMW,X5 xDrive45e M Sport,10
2021-10,RY1,BMW,X7 M50d RHD,1
2021-10,RY1,BMW,X7 xDrive30d M Sport,10
2021-10,RY1,BMW,Z4 sDrive30i RHD,2
2021-10,RY1,BYD,E6,1
2021-10,RY1,CHEVROLET,CAPTIVA,4
2021-10,RY1,CHEVROLET,COLORADO C-CAB,4
2021-10,RY1,CHEVROLET,CORVETTE STINGRAY CONVERTIBLE,1
2021-10,RY1,CHEVROLET,TRAILBLAZER,5
2021-10,RY1,DSFK,DXK6450ECBEV,2
2021-10,RY1,FERRARI,360CHALLEGE STRADALE,1
2021-10,RY1,FERRARI,488 SPIDER,1
2021-10,RY1,FERRARI,812 SUPERFAST,1
2021-10,RY1,FERRARI,CALIFORNIA T,1
2021-10,RY1,FERRARI,ROMA,1
2021-10,RY1,FIAT,BENIMAR MILEO 282,1
2021-10,RY1,FORD,EVEREST,287
2021-10,RY1,FORD,FORD EVEREST zFAE9BC,2
2021-10,RY1,FORD,FORD EVEREST zJAE9BC,2
2021-10,RY1,FORD,FORD RANGER,1
2021-10,RY1,FORD,FORD RANGER iFBW9B4,1
2021-10,RY1,FORD,FORD RANGER iJBW9AH,1
2021-10,RY1,FORD,FORD RANGER iJBW9AR,1
2021-10,RY1,FORD,MUSTANG,5
2021-10,RY1,FORD,MUSTANG 2.3 ECOBOOST,2
2021-10,RY1,FORD,MUSTANG 2.3 ECOBOOST PREMIUM,1
2021-10,RY1,FORD,MUSTANG 2.3L CONVERTIBLE,1
2021-10,RY1,FORD,MUSTANG 2.3L ECOBOOST,2
2021-10,RY1,FORD,MUSTANG 2.3L ECOBOOST FASTBACK,2
2021-10,RY1,FORD,MUSTANG ECOBOOST PREMIUM,1
2021-10,RY1,FORD,MUSTANG MACH-E AWD,1
2021-10,RY1,FORD,RANGER,974
2021-10,RY1,FORD,RANGER RAPTOR,123
2021-10,RY1,FOTON,TUNLAND DC 4X2 S,3
2021-10,RY1,FOTON,TUNLAND DC 4X2 S PREMIUM,2
2021-10,RY1,HAVAL,H6 HEV PRO,22
2021-10,RY1,HAVAL,H6 HEV ULTRA,206
2021-10,RY1,HONDA,ACCORD,276
2021-10,RY1,HONDA,ACCORD HYBRID,28
2021-10,RY1,HONDA,BR-V,72
2021-10,RY1,HONDA,CITY,1329
2021-10,RY1,HONDA,CITY HATCHBACK,1509
2021-10,RY1,HONDA,CITY'14,1
2021-10,RY1,HONDA,CIVIC,950
2021-10,RY1,HONDA,CR-V,271
2021-10,RY1,HONDA,FREED,1
2021-10,RY1,HONDA,HR-V,117
2021-10,RY1,HONDA,JAZZ,416
2021-10,RY1,HONDA,MOBILIO,4
2021-10,RY1,HONDA,ODYSSEY ABSOLUTE EX 2.4L,1
2021-10,RY1,HONDA,ODYSSEY ABSOLUTE EX HYBRID,2
2021-10,RY1,HONDA,STEP WGN e-HEV SPADA G,1
2021-10,RY1,HYUNDAI,GRAND STAREX,9
2021-10,RY1,ISUZU,D-MAX,3928
2021-10,RY1,ISUZU,mu-X,674
2021-10,RY1,ISUZU,ไม่ระบุ,1
2021-10,RY1,JEEP,GLADIATOR RUBICON,1
2021-10,RY1,JEEP,RENEGADE TRAILHAWK 1.3 PHEV,1
2021-10,RY1,JEEP,WRANGLER OVERLAND,3
2021-10,RY1,JEEP,WRANGLER RUBICON,5
2021-10,RY1,LAMBORGHINI,AVENTADOR SVJ,1
2021-10,RY1,LAMBORGHINI,HURACAN EVO,3
2021-10,RY1,LAMBORGHINI,HURACAN EVO RWD,1
2021-10,RY1,LAMBORGHINI,URUS,1
2021-10,RY1,LAND ROVER,DEFENDER 110 D250,1
2021-10,RY1,LAND ROVER,DEFENDER 110XP400,1
2021-10,RY1,LAND ROVER,DEFENDER 2.0L T/C AWD AUTO S,1
2021-10,RY1,LAND ROVER,DEFENDER 2.0L T/C AWD AUTO SE,3
2021-10,RY1,LAND ROVER,DEFENDER 3.0L T/C PETROL MHEV,1
2021-10,RY1,LAND ROVER,RANGE ROVER 2.0L,1
2021-10,RY1,LAND ROVER,RANGE ROVER 2.0L T/C PHEV,1
2021-10,RY1,LAND ROVER,RANGE ROVER EVOQUE,1
2021-10,RY1,LAND ROVER,RANGE ROVER SPORT,1
2021-10,RY1,LAND ROVER,RANGEROVER2.0L T/C PETROL,3
2021-10,RY1,LEXUS,ES300h,6
2021-10,RY1,LEXUS,IS300h,2
2021-10,RY1,LEXUS,LC500 SPORT PACK,1
2021-10,RY1,LEXUS,LM300h,27
2021-10,RY1,LEXUS,NX300h,3
2021-10,RY1,LEXUS,RX300,6
2021-10,RY1,LEXUS,UX300E,3
2021-10,RY1,MASERATI,GHIBLI MILD HYBRID GRANSPORT,1
2021-10,RY1,MASERATI,LEVANTE DIESEL GRANLUSSO,1
2021-10,RY1,MASERATI,LEVANTE GRANSPORT,2
2021-10,RY1,MAZDA,MAZDA 2,1146
2021-10,RY1,MAZDA,MAZDA 3,135
2021-10,RY1,MAZDA,MAZDA CX-3,267
2021-10,RY1,MAZDA,MAZDA CX-30,377
2021-10,RY1,MAZDA,MAZDA CX-8,43
2021-10,RY1,MAZDA,Mazda BT-50,27
2021-10,RY1,MAZDA,Mazda CX-5,62
2021-10,RY1,MCLAREN,765LT COUPE,1
2021-10,RY1,MERCEDES BENZ,A 200,30
2021-10,RY1,MERCEDES BENZ,AMG C 43 4MATIC,3
2021-10,RY1,MERCEDES BENZ,AMG C43 4MATIC Coupe,8
2021-10,RY1,MERCEDES BENZ,AMG CLS 53 4MATIC,19
2021-10,RY1,MERCEDES BENZ,AMG E 53 4MATIC+,3
2021-10,RY1,MERCEDES BENZ,AMG E 63 S,1
2021-10,RY1,MERCEDES BENZ,AMG G400D LINE PREMIUM PLUS,1
2021-10,RY1,MERCEDES BENZ,AMG GLA 35 4MATIC,10
2021-10,RY1,MERCEDES BENZ,AMG GLC 43 4MATIC Coupe,13
2021-10,RY1,MERCEDES BENZ,C 200 Coupe,21
2021-10,RY1,MERCEDES BENZ,C 220 d,84
2021-10,RY1,MERCEDES BENZ,C 300 BLUETEC HYBRID,1
2021-10,RY1,MERCEDES BENZ,C 300 e,45
2021-10,RY1,MERCEDES BENZ,C250 COUPE,1
2021-10,RY1,MERCEDES BENZ,C350 e,1
2021-10,RY1,MERCEDES BENZ,CLA 200,2
2021-10,RY1,MERCEDES BENZ,CLA250,1
2021-10,RY1,MERCEDES BENZ,CLS 220 d,11
2021-10,RY1,MERCEDES BENZ,CLS 300 d,14
2021-10,RY1,MERCEDES BENZ,CLS 300 d Coupe,2
2021-10,RY1,MERCEDES BENZ,E 200 Coupe,10
2021-10,RY1,MERCEDES BENZ,E 200 SEDAN,1
2021-10,RY1,MERCEDES BENZ,E 220 d,46
2021-10,RY1,MERCEDES BENZ,E 220 d Sedan,1
2021-10,RY1,MERCEDES BENZ,E 300 e,72
2021-10,RY1,MERCEDES BENZ,E 350 e,16
2021-10,RY1,MERCEDES BENZ,E300 Coupe,1
2021-10,RY1,MERCEDES BENZ,G 350 D,2
2021-10,RY1,MERCEDES BENZ,G400 D,5
2021-10,RY1,MERCEDES BENZ,GLA 200,67
2021-10,RY1,MERCEDES BENZ,GLA 250,8
2021-10,RY1,MERCEDES BENZ,GLB 200,5
2021-10,RY1,MERCEDES BENZ,GLC 220 d,64
2021-10,RY1,MERCEDES BENZ,GLC 220 d 4MATIC Coupe,20
2021-10,RY1,MERCEDES BENZ,GLC 250 4MATIC Coupe,6
2021-10,RY1,MERCEDES BENZ,GLC 250 d 4MATIC,4
2021-10,RY1,MERCEDES BENZ,GLC 300 e 4MATIC,16
2021-10,RY1,MERCEDES BENZ,GLC 300 e 4MATIC Coupe,20
2021-10,RY1,MERCEDES BENZ,GLE 300 d 4MATIC,17
2021-10,RY1,MERCEDES BENZ,GLE 350 de 4MATIC,9
2021-10,RY1,MERCEDES BENZ,GLS 350 d 4MATIC,14
2021-10,RY1,MERCEDES BENZ,S 350 d,5
2021-10,RY1,MERCEDES BENZ,S 500 e,1
2021-10,RY1,MERCEDES BENZ,S 560 e,10
2021-10,RY1,MERCEDES BENZ,V 250 d,6
2021-10,RY1,MG,EP,32
2021-10,RY1,MG,HS,193
2021-10,RY1,MG,HS PHEV,54
2021-10,RY1,MG,MG EXTENDER,148
2021-10,RY1,MG,MG GS,1
2021-10,RY1,MG,MG5,494
2021-10,RY1,MG,NEW MG3,284
2021-10,RY1,MG,ZS,644
2021-10,RY1,MG,ZS EV,42
2021-10,RY1,MG,ไม่ระบุ,1
2021-10,RY1,MINI,COOPER D RHD,2
2021-10,RY1,MINI,COOPER ELECTRIC LEVEL 3,1
2021-10,RY1,MINI,Cooper 5-Turer RHD,1
2021-10,RY1,MINI,Cooper Clubman RHD,2
2021-10,RY1,MINI,Cooper D 5-Turer RHD,2
2021-10,RY1,MINI,Cooper S Cabrio RHD,5
2021-10,RY1,MINI,Cooper S Clubman RHD,3
2021-10,RY1,MINI,Cooper S Countryman RHD,30
2021-10,RY1,MINI,Cooper S Hatch RHD,4
2021-10,RY1,MINI,Cooper S RHD,1
2021-10,RY1,MINI,Cooper SE Hatch RHD,7
2021-10,RY1,MINI,John Cooper Works ALL4 Cl,1
2021-10,RY1,MINI,John Cooper Works ALL4 Clubman,1
2021-10,RY1,MINI,John Cooper Works Cabrio,2
2021-10,RY1,MINI,John Cooper Works Hatch R,2
2021-10,RY1,MITSUBISHI,ATTRAGE,405
2021-10,RY1,MITSUBISHI,L200 P 2.5 S-CAB LOW,1
2021-10,RY1,MITSUBISHI,MIRAGE,327
2021-10,RY1,MITSUBISHI,OUTLANDER PHEV,15
2021-10,RY1,MITSUBISHI,PAJERO SPORT,362
2021-10,RY1,MITSUBISHI,TRITON,525
2021-10,RY1,MITSUBISHI,Triton D-Cab 2.5 DID (T/C)   G,1
2021-10,RY1,MITSUBISHI,XPANDER,449
2021-10,RY1,NISSAN,ALMERA,821
2021-10,RY1,NISSAN,BDWARGZN17XHAG----,1
2021-10,RY1,NISSAN,BDWARGZN17XHAY231Z,1
2021-10,RY1,NISSAN,BLGURGWJ32EHAA--CA,1
2021-10,RY1,NISSAN,FDWURTFK13EH5--BA-,1
2021-10,RY1,NISSAN,FDWURTZK13EH5--BA-,1
2021-10,RY1,NISSAN,GT-R RECARO 3.8L V6,1
2021-10,RY1,NISSAN,KICKS,74
2021-10,RY1,NISSAN,LEAF,1
2021-10,RY1,NISSAN,MARCH,137
2021-10,RY1,NISSAN,NAVARA,139
2021-10,RY1,NISSAN,NOTE,115
2021-10,RY1,NISSAN,SYLPHY,3
2021-10,RY1,NISSAN,SYLPHY 1.6 E CVT,4
2021-10,RY1,NISSAN,TDTARGZL112HNN----,1
2021-10,RY1,NISSAN,TERRA,83
2021-10,RY1,NISSAN,UVL4RDRE26KHE-----,1
2021-10,RY1,NISSAN,X-TRAIL,6
2021-10,RY1,NISSAN,ไม่ระบุ,1
2021-10,RY1,PEUGEOT,3008 P84 AG,4
2021-10,RY1,PEUGEOT,3008 P84 BG,9
2021-10,RY1,PEUGEOT,5008 P87 AG,1
2021-10,RY1,PEUGEOT,5008 P87 BG,3
2021-10,RY1,PORSCHE,718 BOXSTER,1
2021-10,RY1,PORSCHE,718 BOXSTER 25 YEARS,1
2021-10,RY1,PORSCHE,718 BOXSTER GTS,1
2021-10,RY1,PORSCHE,718 CAYMAN,1
2021-10,RY1,PORSCHE,718 CAYMAN PDK,1
2021-10,RY1,PORSCHE,718 SPYDER,1
2021-10,RY1,PORSCHE,911 CARRERA,3
2021-10,RY1,PORSCHE,911 CARRERA S,6
2021-10,RY1,PORSCHE,911 CARRERA S COUPE PDK,1
2021-10,RY1,PORSCHE,911 GT3,1
2021-10,RY1,PORSCHE,911 GT3 LHD,1
2021-10,RY1,PORSCHE,911 R,1
2021-10,RY1,PORSCHE,911 TARGA 4S,1
2021-10,RY1,PORSCHE,911 TARGA 4S HERITAGE DESIGN,1
2021-10,RY1,PORSCHE,911 TARGA 4S PDK,1
2021-10,RY1,PORSCHE,911 TURBO S,1
2021-10,RY1,PORSCHE,CAYENNE E-HYBRID,31
2021-10,RY1,PORSCHE,CAYENNE E-HYBRID COUPE,39
2021-10,RY1,PORSCHE,MACAN,12
2021-10,RY1,PORSCHE,MACAN 2.0 PDK,1
2021-10,RY1,PORSCHE,MACAN S,1
2021-10,RY1,PORSCHE,PANAMERA 4 E-HYBRID,9
2021-10,RY1,PORSCHE,PANAMERA 4 E-HYBRID EXEC.,3
2021-10,RY1,PORSCHE,PANAMERA 4 E-HYBRID EXECUTIVE,1
2021-10,RY1,PORSCHE,PANAMERA 4S E-HYBRID,2
2021-10,RY1,PORSCHE,TAYCAN,5
2021-10,RY1,PORSCHE,TAYCAN 4S,13
2021-10,RY1,PORSCHE,TAYCAN TURBO,2
2021-10,RY1,PORSCHE,TAYCAN TURBO S,4
2021-10,RY1,ROLLS-ROYCE,Cullinan,1
2021-10,RY1,ROLLS-ROYCE,GHOST,1
2021-10,RY1,SUBARU,BRZ 2.0 RWD 6AT,1
2021-10,RY1,SUBARU,FORESTER 2.0i-S,5
2021-10,RY1,SUBARU,FORESTER 2.0i-S ES,49
2021-10,RY1,SUBARU,OUTBACK 2.5i-T EyeSight,2
2021-10,RY1,SUBARU,WRX + L 2.0 AWD CVT,1
2021-10,RY1,SUBARU,WRX STI + W2.5 AWD 6MT,1
2021-10,RY1,SUBARU,XV 2.0i-P,16
2021-10,RY1,SUZUKI,CELERIO GA 1.0L,97
2021-10,RY1,SUZUKI,CELERIO GL 1.0L,212
2021-10,RY1,SUZUKI,CELERIO GX 1.0L,67
2021-10,RY1,SUZUKI,CIAZ GL CVT,115
2021-10,RY1,SUZUKI,CIAZ GL MT,14
2021-10,RY1,SUZUKI,CIAZ GL PLUS CVT,1
2021-10,RY1,SUZUKI,CIAZ GLX CVT,12
2021-10,RY1,SUZUKI,CIAZ RS CVT,8
2021-10,RY1,SUZUKI,ERTIGA GL 1.5L,8
2021-10,RY1,SUZUKI,ERTIGA GX 1.5L,22
2021-10,RY1,SUZUKI,JIMNY 1.5L 4AT,3
2021-10,RY1,SUZUKI,SPACIA CUSTOM HYBRID XS TURBO,1
2021-10,RY1,SUZUKI,SWIFT GL 1.2L CVT,290
2021-10,RY1,SUZUKI,SWIFT GL MAX EDITION,12
2021-10,RY1,SUZUKI,SWIFT GL PLUS 1.2L CVT,37
2021-10,RY1,SUZUKI,SWIFT GL SPORTS EDITION,1
2021-10,RY1,SUZUKI,SWIFT GLX 1.2L CVT,175
2021-10,RY1,SUZUKI,SWIFT GLX-Navi 1.2L CVT,4
2021-10,RY1,SUZUKI,XL7 1.5L,128
2021-10,RY1,SUZUKI,ไม่ระบุ,3
2021-10,RY1,TATA,XENON,2
2021-10,RY1,TESLA,MODEL 3,1
2021-10,RY1,TESLA,MODEL 3 LONG RANGE,7
2021-10,RY1,TESLA,MODEL 3 LONG RANGE PLUS,2
2021-10,RY1,TESLA,MODEL 3 PERFORMANCE,4
2021-10,RY1,TESLA,MODEL 3 STANDARD PLUS,1
2021-10,RY1,TESLA,MODEL 3 STANDARD RANGE PLUS,2
2021-10,RY1,TESLA,MODEL X PERFORMANCE,1
2021-10,RY1,TOYOTA,ACV51R-JEPEKT  AB,1
2021-10,RY1,TOYOTA,ALPHARD,28
2021-10,RY1,TOYOTA,ALPHARD 2.5 HYBRID EXECUTIVE,3
2021-10,RY1,TOYOTA,ALPHARD 2.5 HYBRID G F,1
2021-10,RY1,TOYOTA,ALPHARD 2.5 HYBRID G F PACKAGE,8
2021-10,RY1,TOYOTA,ALPHARD 2.5 HYBRID S TYPE GOLD,1
2021-10,RY1,TOYOTA,ALPHARD 2.5 HYBRID SR C,3
2021-10,RY1,TOYOTA,ALPHARD 2.5 HYBRID SR-C,5
2021-10,RY1,TOYOTA,ALPHARD 2.5 HYBRID SRC PACKAGE,15
2021-10,RY1,TOYOTA,ALPHARD 2.5 HYBRID X,2
2021-10,RY1,TOYOTA,ALPHARD 2.5 HYBRID X E-FOUR,14
2021-10,RY1,TOYOTA,ALPHARD 2.5 HYBRID X SIDE,1
2021-10,RY1,TOYOTA,ALPHARD 2.5 S C,1
2021-10,RY1,TOYOTA,ALPHARD 2.5 SC PACKAGE,2
2021-10,RY1,TOYOTA,ALPHARD 2.5L S C PACKAGE,13
2021-10,RY1,TOYOTA,ALPHARD 2.5S C PACKAGE,70
2021-10,RY1,TOYOTA,ALPHARD 2.5X SIDE LIFT UP SEAT,2
2021-10,RY1,TOYOTA,ALPHARD HYBRID GF 2.5L,3
2021-10,RY1,TOYOTA,ALPHARD HYBRID GF PACKAGE,4
2021-10,RY1,TOYOTA,ALPHARD HYBRID S 2.5L,2
2021-10,RY1,TOYOTA,ALPHARD HYBRID SR C,2
2021-10,RY1,TOYOTA,ALPHARD HYBRID SRC 2.5L,3
2021-10,RY1,TOYOTA,ALPHARD HYBRID SRC PACKAGE,17
2021-10,RY1,TOYOTA,ALPHARD HYBRID X,2
2021-10,RY1,TOYOTA,ALPHARD HYBRID X 2.5L,4
2021-10,RY1,TOYOTA,ALPHARD HYBRID X E-FOUR,3
2021-10,RY1,TOYOTA,ALPHARD S C PACKAGE,37
2021-10,RY1,TOYOTA,ALPHARD S C PACKAGE 2.5L,28
2021-10,RY1,TOYOTA,ALPHARD SRC HYBRID 2.5L,1
2021-10,RY1,TOYOTA,ALPHARD X HYBRID 2.5L,1
2021-10,RY1,TOYOTA,Avanza,23
2021-10,RY1,TOYOTA,C-HR,110
2021-10,RY1,TOYOTA,COROLLA CROSS,1058
2021-10,RY1,TOYOTA,Camry,248
2021-10,RY1,TOYOTA,Commuter,89
2021-10,RY1,TOYOTA,Corolla,542
2021-10,RY1,TOYOTA,D-Cab 2x4 2.4G A/T,1
2021-10,RY1,TOYOTA,D-Cab 4x4 2.8G A/T,1
2021-10,RY1,TOYOTA,Fortuner,1100
2021-10,RY1,TOYOTA,GR YARIS,14
2021-10,RY1,TOYOTA,HARRIER 2.5 HYBRID Z,1
2021-10,RY1,TOYOTA,HARRIER HYBRID G,1
2021-10,RY1,TOYOTA,HARRIER HYBRID S,1
2021-10,RY1,TOYOTA,HARRIER HYBRID Z,1
2021-10,RY1,TOYOTA,Hilux Revo,2277
2021-10,RY1,TOYOTA,Innova,26
2021-10,RY1,TOYOTA,LANDCRUISER 70PICKUP 30TH,1
2021-10,RY1,TOYOTA,LANDCRUISER PRADO 2.8,1
2021-10,RY1,TOYOTA,LANDCRUISER PRADO TZG 2.8L,1
2021-10,RY1,TOYOTA,NCP150R-BEPDKT AA,1
2021-10,RY1,TOYOTA,SUPRA,1
2021-10,RY1,TOYOTA,SUPRA GR 3.0 PRO,1
2021-10,RY1,TOYOTA,Sienta,80
2021-10,RY1,TOYOTA,TR TRANSFORMER,3
2021-10,RY1,TOYOTA,VELLFIRE,4
2021-10,RY1,TOYOTA,VELLFIRE 2.5 HYBRID X E-FOUR,1
2021-10,RY1,TOYOTA,VELLFIRE 2.5 HYBRID ZR G,3
2021-10,RY1,TOYOTA,VELLFIRE 2.5Z G EDITION,9
2021-10,RY1,TOYOTA,VELLFIRE HYBRID ZRG EDITION,1
2021-10,RY1,TOYOTA,VIOS,327
2021-10,RY1,TOYOTA,VIOS 1.5S A/T,1
2021-10,RY1,TOYOTA,YARIS ATIV,1298
2021-10,RY1,TOYOTA,Yaris,1585
2021-10,RY1,TOYOTA,ไม่ระบุ,9
2021-10,RY1,VOLKSWAGEN,BEETLE 1.4 TSI DSG COUPE,1
2021-10,RY1,VOLKSWAGEN,BEETLE 1.4L,1
2021-10,RY1,VOLVO,S60,13
2021-10,RY1,VOLVO,S90,4
2021-10,RY1,VOLVO,V60,17
2021-10,RY1,VOLVO,XC40,18
2021-10,RY1,VOLVO,XC60,20
2021-10,RY1,VOLVO,XC90,11
2021-10,RY1,WULING,MULIN MINI,9
2021-10,RY2,FORD,RANGER RAPTOR,2
2021-10,RY2,HYUNDAI,H-1,110
2021-10,RY2,HYUNDAI,STARIA,76
2021-10,RY2,ISUZU,D-MAX,10
2021-10,RY2,KIA,CARNIVAL,39
2021-10,RY2,KIA,GRAND CARNIVAL,26
2021-10,RY2,KIA,ไม่ระบุ,1
2021-10,RY2,MERCEDES BENZ,SPRINTER 416 CDI VAN,1
2021-10,RY2,MERCEDES BENZ,SPRINTER 419 CDI (907),5
2021-10,RY2,MERCEDES BENZ,SPRINTER 419 CDI VAN,1
2021-10,RY2,MERCEDES BENZ,VITO 119 CDI PANEL VAN,2
2021-10,RY2,MG,MG EXTENDER,3
2021-10,RY2,MG,V80,4
2021-10,RY2,MITSUBISHI,TRITON,14
2021-10,RY2,NISSAN,NAVARA,1
2021-10,RY2,NISSAN,UVL4RDRE26KHE-----,3
2021-10,RY2,NISSAN,UVL4RDRE26KWDMER-E,1
2021-10,RY2,NISSAN,UVL4RDRE26KWDMER9E,1
2021-10,RY2,NISSAN,UVL4RDRE26KWDMERCE,2
2021-10,RY2,SUZUKI,CARRY 1.5L MT,3
2021-10,RY2,TOYOTA,Commuter,217
2021-10,RY2,TOYOTA,HIACE MAJESTY,43
2021-10,RY2,TOYOTA,Hiace,16
2021-10,RY2,TOYOTA,Hilux Revo,74
2021-10,RY2,TOYOTA,KDH223R-LEMDYT B2,1
2021-10,RY2,VOLKSWAGEN,CARAVELLE COMFORTLINE 2,1
2021-10,RY2,VOLKSWAGEN,CARAVELLE T69 2.0 L,12
2021-10,RY3,CHEVROLET,COLORADO,1
2021-10,RY3,CHEVROLET,COLORADO X-CAB,4
2021-10,RY3,DAIHATSU,HIJET CARGO,1
2021-10,RY3,FORD,FORD RANGER,1
2021-10,RY3,FORD,RANGER,672
2021-10,RY3,FORD,RANGER MODEL UR53RAA,1
2021-10,RY3,FORD,RANGER SWB,5
2021-10,RY3,FORD,ไม่ระบุ,1
2021-10,RY3,FOTON,BJ1041V8JD3-RF,2
2021-10,RY3,HINO,FG8JF1D-JJT,2
2021-10,RY3,HINO,FG8JJ1A-JJT,1
2021-10,RY3,HINO,XZU600R-HKMLKT3,55
2021-10,RY3,ISUZU,D-MAX,5492
2021-10,RY3,ISUZU,ไม่ระบุ,233
2021-10,RY3,KIA,K2500,4
2021-10,RY3,KIA,K2500(DRY BOX),1
2021-10,RY3,MAZDA,Mazda BT-50,25
2021-10,RY3,MG,MG EXTENDER,117
2021-10,RY3,MITSUBISHI,TRITON,995
2021-10,RY3,NISSAN,BDBGRTYD40EHG--A--,1
2021-10,RY3,NISSAN,CGD21SFU1%,1
2021-10,RY3,NISSAN,NAVARA,366
2021-10,RY3,SUZUKI,CARRY 1.5L MT,226
2021-10,RY3,TAKANO,TTE-500,2
2021-10,RY3,TAKANO,TTE-500L,1
2021-10,RY3,TATA,SUPER ACE 1.4 L,1
2021-10,RY3,TATA,XENON,3
2021-10,RY3,TOYOTA,A-Cab 2X4 2.5E VNT(Black),1
2021-10,RY3,TOYOTA,B-Cab 4x4 2.8J,1
2021-10,RY3,TOYOTA,Commuter,2
2021-10,RY3,TOYOTA,HIACE DX ROUTE VAN,1
2021-10,RY3,TOYOTA,Hiace,13
2021-10,RY3,TOYOTA,Hilux Revo,6502
2021-10,RY3,TOYOTA,LAND CRUISER 79 PICK UP,1
2021-10,RY3,TOYOTA,LN152R-CRMSSTA,1
