period,registration_type,brand,model,units
2026-06,RY1,GWM,GWM TANK 300,598
2026-06,RY1,GWM,GWM TANK 500,76
2026-06,RY1,GWM,H6 HYBRID,18
2026-06,RY1,GWM,H6 PLUG-IN HYBRID,112
2026-06,RY1,GWM,ORA 5,82
2026-06,RY1,GWM,POER SAHAR,27
2026-06,RY1,GWM,WEY G9 PLUG-IN HYBRID,78
2026-06,RY1,GWM TANK,300 HYBRID,24
2026-06,RY1,GWM TANK,500 HYBRID,6
2026-06,RY1,HAVAL,H6 HEV ULTRA,4
2026-06,RY1,HAVAL,H6 HYBRID,2
2026-06,RY1,HAVAL,H6 PLUG-IN HYBRID,11
2026-06,RY1,HAVAL,JOLION HYBRID,17
2026-06,RY1,HONDA,ACCORD,133
2026-06,RY1,HONDA,ACCORD HYBRID,1
2026-06,RY1,HONDA,CITY,760
2026-06,RY1,HONDA,CITY HATCHBACK,1160
2026-06,RY1,HONDA,CIVIC,1123
2026-06,RY1,HONDA,CIVIC TYPE R,7
2026-06,RY1,HONDA,CIVIC'13,1
2026-06,RY1,HONDA,CR-V,749
2026-06,RY1,HONDA,E ADVANCE,1
2026-06,RY1,HONDA,HR-V,2172
2026-06,RY1,HONDA,JAZZ,1
2026-06,RY1,HONDA,N-BOX JOY TURBO,1
2026-06,RY1,HONDA,S660,1
2026-06,RY1,HONDA,STEP WGN,65
2026-06,RY1,HONDA,STEP WGN SPADA HYBRID PREMIUM,2
2026-06,RY1,HONDA,STEP WGN e-HEV AIR,1
2026-06,RY1,HONDA,STEP WGN e-HEV SPADA,1
2026-06,RY1,HONDA,STEP WGN e-HEV SPADA PREMIUM,13
2026-06,RY1,HONDA,WR-V,1
2026-06,RY1,HONDA,e:N1,26
2026-06,RY1,HONDA,e:N2,14
2026-06,RY1,HYUNDAI,CRETA,1
2026-06,RY1,HYUNDAI,IONIQ6,5
2026-06,RY1,HYUNDAI,PALISADE,16
2026-06,RY1,HYUNDAI,SANTA FE,31
2026-06,RY1,HYUNDAI,STARGAZER,20
2026-06,RY1,ISUZU,D-MAX,1910
2026-06,RY1,ISUZU,MU-X,893
2026-06,RY1,ISUZU,ไม่ระบุ,2
2026-06,RY1,JAECOO,5 EV Long Range Max,369
2026-06,RY1,JAECOO,5 EV MAX+,151
2026-06,RY1,JAECOO,6 EV 2WD MAX,214
2026-06,RY1,JAECOO,6 EV Long Range 2WD,2
2026-06,RY1,JAECOO,6 EV Long Range 2WD PRO,157
2026-06,RY1,JAECOO,6 EV Long Range 4WD,228
2026-06,RY1,JAECOO,6T EV Long Range 4WD,96
2026-06,RY1,JAECOO,7 SHS Max,72
2026-06,RY1,JEEP,WRANGLER RUBICON 4 DOOR,3
2026-06,RY1,JUNEYAO,JY AIR Plus Max,1
2026-06,RY1,KIA,CARNIVAL,4
2026-06,RY1,KIA,CARNIVAL HEV 7P LUXURY,12
2026-06,RY1,KIA,CARNIVAL HEV 7P PREMIUM,1
2026-06,RY1,KIA,EV5,68
2026-06,RY1,KIA,EV9 GT LINE AWD,2
2026-06,RY1,KIA,SORENTO,8
2026-06,RY1,LAMBORGHINI,HURACAN 5.2 V10 EVO COUPE,1
2026-06,RY1,LAMBORGHINI,HURACAN STO,1
2026-06,RY1,LAMBORGHINI,HURACAN TECNICA,1
2026-06,RY1,LAMBORGHINI,URUS SE,1
2026-06,RY1,LAMBORGHINI,URUS SE PHEV,1
2026-06,RY1,LAND ROVER,DEFENDER 2.0L T/C PETROL PHEV,1
2026-06,RY1,LAND ROVER,DEFENDER 3.0 LITRE T/C MHEV,1
2026-06,RY1,LAND ROVER,DEFENDER DIESEL 3.0 D250 SE,1
2026-06,RY1,LAND ROVER,DISCOVERY 3.0 LITRE T/C MHEV,1
2026-06,RY1,LAND ROVER,RANGE ROVER 3.0 LITRE T/C,1
2026-06,RY1,LAND ROVER,RANGE ROVER VELAR 2.0 LITRE,4
2026-06,RY1,LEAPMOTOR,B10 Design BEV,18
2026-06,RY1,LEAPMOTOR,C10 EV,11
2026-06,RY1,LEXUS,IS300H,1
2026-06,RY1,LEXUS,LC500 CONVERTIBLE,1
2026-06,RY1,LEXUS,LM350H,17
2026-06,RY1,LEXUS,LM500H,6
2026-06,RY1,LEXUS,LM500H AWD,1
2026-06,RY1,LEXUS,LM500H EXECUTIVE 4-SEATER,1
2026-06,RY1,LEXUS,NX350H,18
2026-06,RY1,LEXUS,NX450H+,1
2026-06,RY1,LEXUS,RX350H,6
2026-06,RY1,LEXUS,RX450H+,2
2026-06,RY1,LEXUS,RX500H,2
2026-06,RY1,LEXUS,RZ350E,1
2026-06,RY1,LEXUS,RZ500E,3
2026-06,RY1,LEXUS,UX300H,2
2026-06,RY1,LOTUS,ELETRE R,2
2026-06,RY1,LOTUS,EMEYA 600,1
2026-06,RY1,LOTUS,EMEYA R,1
2026-06,RY1,MASERATI,GRECALE FOLGORE,1
2026-06,RY1,MASERATI,QUATTROPORTE GRANLUSSO,1
2026-06,RY1,MAZDA,CX-3,44
2026-06,RY1,MAZDA,MAZDA 2,321
2026-06,RY1,MAZDA,MAZDA 3,8
2026-06,RY1,MAZDA,MAZDA 6,2
2026-06,RY1,MAZDA,MAZDA BT-50,12
2026-06,RY1,MAZDA,MAZDA CX-3,2
2026-06,RY1,MAZDA,MAZDA CX-30,90
2026-06,RY1,MAZDA,MAZDA CX-5,50
2026-06,RY1,MAZDA,MAZDA CX-8,10
2026-06,RY1,MAZDA,MAZDA3,2
2026-06,RY1,MAZDA,MX-5 ROADSTER30TH ANNIVERSARY,1
2026-06,RY1,MAZDA,ROADSTER S SPECIAL PACKAGE,1
2026-06,RY1,MAZDA,ROADSTER SPIRIT RACING,1
2026-06,RY1,MAZDA,ROADSTER SPIRIT RACING 12R,1
2026-06,RY1,MCLAREN,750S COUPE,1
2026-06,RY1,MERCEDES BENZ,A 200,16
2026-06,RY1,MERCEDES BENZ,AMG CLE 53 4MATIC coupe,6
2026-06,RY1,MERCEDES BENZ,AMG CLS 53 4MATIC,7
2026-06,RY1,MERCEDES BENZ,AMG EQE 53 4MATIC+,3
2026-06,RY1,MERCEDES BENZ,AMG G 63,1
2026-06,RY1,MERCEDES BENZ,AMG GLA 35 4MATIC,2
2026-06,RY1,MERCEDES BENZ,AMG GLC 43 4MATIC Coupe,2
2026-06,RY1,MERCEDES BENZ,AMG GLE 53 HYBRID 4MATIC+,2
2026-06,RY1,MERCEDES BENZ,AMG SL 43,1
2026-06,RY1,MERCEDES BENZ,C 200 Coupe,2
2026-06,RY1,MERCEDES BENZ,C 220 d,50
2026-06,RY1,MERCEDES BENZ,C 300 e,1
2026-06,RY1,MERCEDES BENZ,C 350 e,41
2026-06,RY1,MERCEDES BENZ,CLE 300 4MATIC coupe,25
2026-06,RY1,MERCEDES BENZ,CLS 220 d,29
2026-06,RY1,MERCEDES BENZ,CLS 300 d,1
2026-06,RY1,MERCEDES BENZ,E 200 Coupe,1
2026-06,RY1,MERCEDES BENZ,E 220 d,33
2026-06,RY1,MERCEDES BENZ,E 300 e,5
2026-06,RY1,MERCEDES BENZ,E 350 e,90
2026-06,RY1,MERCEDES BENZ,EQE 300,14
2026-06,RY1,MERCEDES BENZ,EQE 350 4MATIC SUV,20
2026-06,RY1,MERCEDES BENZ,EQS 450 4MATIC SUV,15
2026-06,RY1,MERCEDES BENZ,EQS 500 4MATIC,3
2026-06,RY1,MERCEDES BENZ,G 450 d,9
2026-06,RY1,MERCEDES BENZ,G350 D,1
2026-06,RY1,MERCEDES BENZ,G400 D AMG LINE,1
2026-06,RY1,MERCEDES BENZ,G400 D PROFESSIONAL,1
2026-06,RY1,MERCEDES BENZ,GLA 200,34
2026-06,RY1,MERCEDES BENZ,GLC 220 d,2
2026-06,RY1,MERCEDES BENZ,GLC 220 d 4MATIC,13
2026-06,RY1,MERCEDES BENZ,GLC 220 d 4MATIC Coupe,1
2026-06,RY1,MERCEDES BENZ,GLC 300 e 4MATIC Coupe,1
2026-06,RY1,MERCEDES BENZ,GLC 350 e 4MATIC,38
2026-06,RY1,MERCEDES BENZ,GLC 350 e 4MATIC coupe,23
2026-06,RY1,MERCEDES BENZ,GLE 300 d 4MATIC,8
2026-06,RY1,MERCEDES BENZ,GLS 450 d 4MATIC,1
2026-06,RY1,MERCEDES BENZ,MERCEDES-AMG CLE 53,9
2026-06,RY1,MERCEDES BENZ,MERCEDES-AMG GLE 53,5
2026-06,RY1,MERCEDES BENZ,Maybach S 580 e,8
2026-06,RY1,MERCEDES BENZ,Mercedes-Maybach S 580 e,1
2026-06,RY1,MERCEDES BENZ,S 580 e,4
2026-06,RY1,MERCEDES BENZ,SPRINTER 419 CDI,1
2026-06,RY1,MERCEDES BENZ,SPRINTER HYMER CAMPER VAN,1
2026-06,RY1,MERCEDES BENZ,V 250 d,2
2026-06,RY1,MERCEDES BENZ,V 300 d,4
2026-06,RY1,MERCEDES BENZ,V300D,3
2026-06,RY1,MG,CYBERSTER,7
2026-06,RY1,MG,HS,2
2026-06,RY1,MG,HS PHEV,16
2026-06,RY1,MG,IM5,247
2026-06,RY1,MG,IM6,171
2026-06,RY1,MG,MAXUS 7,86
2026-06,RY1,MG,MAXUS 9,15
2026-06,RY1,MG,MG EXTENDER,1
2026-06,RY1,MG,MG3,102
2026-06,RY1,MG,MG4 ELECTRIC,1090
2026-06,RY1,MG,MG5,85
2026-06,RY1,MG,S5 EV,1158
2026-06,RY1,MG,VS HEV,4
2026-06,RY1,MG,ZS,42
2026-06,RY1,MINI,Aceman SE RHD,53
2026-06,RY1,MINI,Cooper S Cabrio RHD,1
2026-06,RY1,MINI,Cooper S Clubman RHD,1
2026-06,RY1,MINI,Cooper S Convertible RHD,1
2026-06,RY1,MINI,Cooper S Countryman RHD,7
2026-06,RY1,MINI,Cooper S Hatch RHD,2
2026-06,RY1,MINI,Cooper SE RHD,94
2026-06,RY1,MINI,Countryman S ALL4,14
2026-06,RY1,MINI,Countryman SE ALL4 RHD,1
2026-06,RY1,MINI,JCW Aceman E,8
2026-06,RY1,MINI,JCW E,13
2026-06,RY1,MITSUBISHI,ATTRAGE,179
2026-06,RY1,MITSUBISHI,MIRAGE,126
2026-06,RY1,MITSUBISHI,PAJERO SPORT,127
2026-06,RY1,MITSUBISHI,TRITON,221
2026-06,RY1,MITSUBISHI,XFORCE HEV,756
2026-06,RY1,MITSUBISHI,XPANDER,5
2026-06,RY1,MITSUBISHI,XPANDER CROSS HEV,334
2026-06,RY1,MITSUBISHI,XPANDER HEV,47
2026-06,RY1,MITSUBISHI,ไม่ระบุ,1
2026-06,RY1,MORGAN,PLUS SIX SUPERSPORT,1
2026-06,RY1,NETA,NETA V-II,61
2026-06,RY1,NIO,firefly,7
2026-06,RY1,NISSAN,ALMERA,161
2026-06,RY1,NISSAN,GT-R PURE EDITION,1
2026-06,RY1,NISSAN,KICKS,217
2026-06,RY1,NISSAN,LEAF,1
2026-06,RY1,NISSAN,MARCH,1
2026-06,RY1,NISSAN,NAVARA,50
2026-06,RY1,NISSAN,SERENA,53
2026-06,RY1,NISSAN,SERENA e-POWER,113
2026-06,RY1,NISSAN,TEANA,1
2026-06,RY1,NISSAN,TERRA,2
2026-06,RY1,NISSAN,X-TRAIL e-POWER,35
2026-06,RY1,OMODA,C5 EV Long Range Dynamic,6
2026-06,RY1,OMODA,C5 EV Long Range Ultimate,5
2026-06,RY1,OMODA,C5 EV MAX+,179
2026-06,RY1,PEUGEOT,2008 P24 BG,1
2026-06,RY1,PEUGEOT,3008 P84 BG,1
2026-06,RY1,PEUGEOT,5008 P87 BG,1
2026-06,RY1,POER,SAHAR HYBRID,4
2026-06,RY1,PORSCHE,718 BOXSTER STYLE EDITION,1
2026-06,RY1,PORSCHE,718 CAYMAN STYLE EDITION,2
2026-06,RY1,PORSCHE,718 SPYDER,1
2026-06,RY1,PORSCHE,911 CARRERA,2
2026-06,RY1,PORSCHE,911 CARRERA COUPE,1
2026-06,RY1,PORSCHE,911 CARRERA GTS,1
2026-06,RY1,PORSCHE,911 CARRERA T,2
2026-06,RY1,PORSCHE,911 DAKAR,1
2026-06,RY1,PORSCHE,911 GT3,1
2026-06,RY1,PORSCHE,911 GT3 WITH T.P.,1
2026-06,RY1,PORSCHE,911 GT3 WITH TOURING PACKAGE,1
2026-06,RY1,PORSCHE,911 SPIRIT 70,1
2026-06,RY1,PORSCHE,CAYENNE E-HYBRID,5
2026-06,RY1,PORSCHE,CAYENNE E-HYBRID COUPE,9
2026-06,RY1,PORSCHE,CAYENNE S E-HYBRID COUPE,64
2026-06,RY1,PORSCHE,MACAN,9
2026-06,RY1,PORSCHE,MACAN 2.0 PDK,1
2026-06,RY1,PORSCHE,MACAN 4,1
2026-06,RY1,PORSCHE,MACAN GTS,1
2026-06,RY1,PORSCHE,PANAMERA 4 E-HYBRID,7
2026-06,RY1,PORSCHE,PANAMERA 4 E-HYBRID EXEC.,1
2026-06,RY1,PORSCHE,PANAMERA 4S E-HYBRID,1
2026-06,RY1,PORSCHE,PANAMERA TURBO S E-HYBRID,1
2026-06,RY1,PORSCHE,TAYCAN,13
2026-06,RY1,PORSCHE,TAYCAN 4,2
2026-06,RY1,PORSCHE,TAYCAN 4 CROSS TURISMO,1
2026-06,RY1,PORSCHE,TAYCAN 4S,4
2026-06,RY1,RIDDARA,HORIZON 4WD,36
2026-06,RY1,RIDDARA,HORIZON PRO 4WD,27
2026-06,RY1,RIDDARA,RD6 2WD,3
2026-06,RY1,RIDDARA,RD6 86KWH 2WD,2
2026-06,RY1,RIDDARA,RD6 ECON,29
2026-06,RY1,RIDDARA,RD6 PRO 2WD,156
2026-06,RY1,ROLLS-ROYCE,GHOST,2
2026-06,RY1,SUBARU,BRZ 2.4 EyeSight RWD 6AT,1
2026-06,RY1,SUBARU,FORESTER 2.0i-L ES,2
2026-06,RY1,SUBARU,FORESTER 2.0i-S ES,2
2026-06,RY1,SUBARU,FORESTER 2.5i-S AWD CVT,5
2026-06,RY1,SUBARU,WRX 4D 2.4 EyeSight AWD CVT,1
2026-06,RY1,SUBARU,WRX S4 S210,1
2026-06,RY1,SUBARU,XV 2.0i-P,1
2026-06,RY1,SUBARU,XV 2.0i-P ES,2
2026-06,RY1,SUZUKI,CELERIO GA 1.0L MT,2
2026-06,RY1,SUZUKI,CELERIO GL 1.0L,1
2026-06,RY1,SUZUKI,CELERIO GL 1.0L CVT,3
2026-06,RY1,SUZUKI,CELERIO GLX 1.0L,2
2026-06,RY1,SUZUKI,CELERIO GX 1.0L CVT,2
2026-06,RY1,SUZUKI,CIAZ GL CVT,1
2026-06,RY1,SUZUKI,CIAZ RS CVT,1
2026-06,RY1,SUZUKI,ERTIGA GX 1.5L,2
2026-06,RY1,SUZUKI,FRONX 1.5L,80
2026-06,RY1,SUZUKI,JIMNY 1.5L 4AT,3
2026-06,RY1,SUZUKI,JIMNY SIERRA 4WD,4
2026-06,RY1,SUZUKI,JIMNY SIERRA JC,1
2026-06,RY1,SUZUKI,JIMNY SIERRA JC 1.5L,2
2026-06,RY1,SUZUKI,JIMNY SIERRA JC 4WD,3
2026-06,RY1,SUZUKI,SPACIA GEAR HYBRID XZ TURBO,1
2026-06,RY1,SUZUKI,SWIFT GL 1.2L CVT,80
2026-06,RY1,SUZUKI,SWIFT GL NEXT 1.2L CVT,20
2026-06,RY1,SUZUKI,SWIFT GL PLUS 1.2L CVT,1
2026-06,RY1,SUZUKI,SWIFT GLX 1.2L CVT,73
2026-06,RY1,SUZUKI,XL7 1.5L,13
2026-06,RY1,SUZUKI,e VITARA,1
2026-06,RY1,TESLA,MODEL Y STANDARD,1
2026-06,RY1,TESLA,Model 3 Long Range,6
2026-06,RY1,TESLA,Model 3 Long Range RWD,25
2026-06,RY1,TESLA,Model 3 Performance,9
2026-06,RY1,TESLA,Model 3 Rear-Wheel Drive,76
2026-06,RY1,TESLA,Model 3 Standard,531
2026-06,RY1,TESLA,Model Y,26
2026-06,RY1,TESLA,Model Y L,703
2026-06,RY1,TESLA,Model Y Long Range,62
2026-06,RY1,TESLA,Model Y Long Range RWD,94
2026-06,RY1,TESLA,Model Y Rear-Wheel Drive,93
2026-06,RY1,TOYOTA,ALPHARD,38
2026-06,RY1,TOYOTA,ALPHARD 2.5 HYBRID X,9
2026-06,RY1,TOYOTA,ALPHARD 2.5 HYBRID Z,9
2026-06,RY1,TOYOTA,ALPHARD 2.5 HYBRID Z E-FOUR,2
2026-06,RY1,TOYOTA,ALPHARD 2.5 Z,3
2026-06,RY1,TOYOTA,ALPHARD 2.5L SC PACKAGE,1
2026-06,RY1,TOYOTA,ALPHARD 2.5S C PACKAGE,1
2026-06,RY1,TOYOTA,ALPHARD HYBRID EXECUTIVE,6
2026-06,RY1,TOYOTA,ALPHARD HYBRID SRC PACKAGE,1
2026-06,RY1,TOYOTA,ALPHARD HYBRID X,28
2026-06,RY1,TOYOTA,ALPHARD HYBRID X E-FOUR,2
2026-06,RY1,TOYOTA,ALPHARD HYBRID Z,5
2026-06,RY1,TOYOTA,ALPHARD HYBRID Z 2.5L,23
2026-06,RY1,TOYOTA,ALPHARD HYBRID Z 2.5L E-FOUR,2
2026-06,RY1,TOYOTA,ALPHARD HYBRID Z 2WD,124
2026-06,RY1,TOYOTA,ALPHARD HYBRID Z E-FOUR,18
2026-06,RY1,TOYOTA,ALPHARD X HYBRID 2.5L,2
2026-06,RY1,TOYOTA,ALPHARD Z 2.5L,7
2026-06,RY1,TOYOTA,ALPHARD Z 2WD,25
2026-06,RY1,TOYOTA,ALPHARD Z 2WD 2.5L,4
2026-06,RY1,TOYOTA,ALPHARD Z HYBRID 2.5L,5
2026-06,RY1,TOYOTA,ALPHARD Z HYBRID E-FOUR 2.5L,1
2026-06,RY1,TOYOTA,BZ4X,129
2026-06,RY1,TOYOTA,CAMRY,403
2026-06,RY1,TOYOTA,COMMUTER,49
2026-06,RY1,TOYOTA,COROLLA CROSS,1565
2026-06,RY1,TOYOTA,CROWN CROSSOVER RS ADVANCED,2
2026-06,RY1,TOYOTA,CROWN SPORT Z,1
2026-06,RY1,TOYOTA,CROWN SPORT Z THE 70TH,1
2026-06,RY1,TOYOTA,Corolla,200
2026-06,RY1,TOYOTA,Fortuner,1050
2026-06,RY1,TOYOTA,GR 86 RZ,1
2026-06,RY1,TOYOTA,GR COROLLA,1
2026-06,RY1,TOYOTA,GR SUPRA,2
2026-06,RY1,TOYOTA,GR SUPRA RZ,1
2026-06,RY1,TOYOTA,GR YARIS RC,3
2026-06,RY1,TOYOTA,GR YARIS RZ,1
2026-06,RY1,TOYOTA,GR YARIS RZ HIGH PERFORMANCE,2
2026-06,RY1,TOYOTA,GR86 CUP CAR BASIC,1
2026-06,RY1,TOYOTA,GR86 RC,4
2026-06,RY1,TOYOTA,GR86 RZ,2
2026-06,RY1,TOYOTA,GR86 RZ 2WD,1
2026-06,RY1,TOYOTA,GR86 RZ AT,1
2026-06,RY1,TOYOTA,GR86 SZ,1
