period,registration_type,brand,model,units
2021-07,RY1,KIA,SOUL EV,1
2021-07,RY1,LAMBORGHINI,GALLARDO LP 560-4,1
2021-07,RY1,LAND ROVER,RANGE ROVER EVOQUE 2.0,1
2021-07,RY1,LAND ROVER,RANGE ROVER SPORT 2.0L T/C,2
2021-07,RY1,LAND ROVER,RANGEROVER EVOQUE1.5LITRE T/C,1
2021-07,RY1,LEXUS,ES300h,4
2021-07,RY1,LEXUS,IS300h,3
2021-07,RY1,LEXUS,LM300h,8
2021-07,RY1,LEXUS,NX300,1
2021-07,RY1,LEXUS,NX300h,1
2021-07,RY1,LEXUS,RX300,2
2021-07,RY1,LEXUS,UX250h,1
2021-07,RY1,LEXUS,ไม่ระบุ,1
2021-07,RY1,MASERATI,GHIBLI DIESEL GRANLUSSO,1
2021-07,RY1,MAZDA,MAZDA 2,1075
2021-07,RY1,MAZDA,MAZDA 3,140
2021-07,RY1,MAZDA,MAZDA CX-3,264
2021-07,RY1,MAZDA,MAZDA CX-30,363
2021-07,RY1,MAZDA,MAZDA CX-8,65
2021-07,RY1,MAZDA,Mazda BT-50,31
2021-07,RY1,MAZDA,Mazda CX-5,49
2021-07,RY1,MERCEDES BENZ,A 200,33
2021-07,RY1,MERCEDES BENZ,AMG C 43 4MATIC,3
2021-07,RY1,MERCEDES BENZ,AMG C43 4MATIC Coupe,3
2021-07,RY1,MERCEDES BENZ,AMG CLA 35 4MATIC Coupe,1
2021-07,RY1,MERCEDES BENZ,AMG CLS 53 4MATIC,6
2021-07,RY1,MERCEDES BENZ,AMG E 53 4MATIC+,1
2021-07,RY1,MERCEDES BENZ,AMG G 63,3
2021-07,RY1,MERCEDES BENZ,AMG G400D LINE PREMIUM PLUS,1
2021-07,RY1,MERCEDES BENZ,AMG GLA 35 4MATIC,2
2021-07,RY1,MERCEDES BENZ,AMG GLC 43 4MATIC Coupe,2
2021-07,RY1,MERCEDES BENZ,C 200 Coupe,13
2021-07,RY1,MERCEDES BENZ,C 220 d,57
2021-07,RY1,MERCEDES BENZ,C 300 e,33
2021-07,RY1,MERCEDES BENZ,C300 Cabriolet,1
2021-07,RY1,MERCEDES BENZ,C350 e,1
2021-07,RY1,MERCEDES BENZ,CLA250,1
2021-07,RY1,MERCEDES BENZ,CLS 220 d,8
2021-07,RY1,MERCEDES BENZ,CLS 300 d,15
2021-07,RY1,MERCEDES BENZ,E 200 Coupe,10
2021-07,RY1,MERCEDES BENZ,E 220 d,19
2021-07,RY1,MERCEDES BENZ,E 300 e,53
2021-07,RY1,MERCEDES BENZ,E 350 e,11
2021-07,RY1,MERCEDES BENZ,G 350 D,1
2021-07,RY1,MERCEDES BENZ,G400 D,2
2021-07,RY1,MERCEDES BENZ,GLA 200,27
2021-07,RY1,MERCEDES BENZ,GLA 250,2
2021-07,RY1,MERCEDES BENZ,GLB 200,10
2021-07,RY1,MERCEDES BENZ,GLC 220 d,36
2021-07,RY1,MERCEDES BENZ,GLC 220 d 4MATIC Coupe,18
2021-07,RY1,MERCEDES BENZ,GLC 250 4MATIC Coupe,3
2021-07,RY1,MERCEDES BENZ,GLC 250 d 4MATIC,2
2021-07,RY1,MERCEDES BENZ,GLC 300 e 4MATIC,9
2021-07,RY1,MERCEDES BENZ,GLC 300 e 4MATIC Coupe,11
2021-07,RY1,MERCEDES BENZ,GLC250 d 4MATIC Coupe,1
2021-07,RY1,MERCEDES BENZ,GLE 300 d 4MATIC,8
2021-07,RY1,MERCEDES BENZ,GLE 350 d 4MATIC Coupe,1
2021-07,RY1,MERCEDES BENZ,GLE 350 de 4MATIC,5
2021-07,RY1,MERCEDES BENZ,GLS 350 d 4MATIC,3
2021-07,RY1,MERCEDES BENZ,S 350 d,2
2021-07,RY1,MERCEDES BENZ,S 500 e,1
2021-07,RY1,MERCEDES BENZ,S 560 e,14
2021-07,RY1,MERCEDES BENZ,V 220 d,1
2021-07,RY1,MERCEDES BENZ,V 250 d,2
2021-07,RY1,MERCEDES BENZ,VITO 119 CDI PANEL VAN,3
2021-07,RY1,MG,EP,32
2021-07,RY1,MG,HS,183
2021-07,RY1,MG,HS PHEV,66
2021-07,RY1,MG,MG EXTENDER,155
2021-07,RY1,MG,MG GS,2
2021-07,RY1,MG,MG5,2
2021-07,RY1,MG,NEW MG3,396
2021-07,RY1,MG,ZS,688
2021-07,RY1,MG,ZS EV,27
2021-07,RY1,MINI,Cooper Clubman RHD,2
2021-07,RY1,MINI,Cooper S Cabrio RHD,2
2021-07,RY1,MINI,Cooper S Clubman RHD,1
2021-07,RY1,MINI,Cooper S Countryman RHD,26
2021-07,RY1,MINI,Cooper S Hatch RHD,3
2021-07,RY1,MINI,Cooper SE Hatch RHD,1
2021-07,RY1,MINI,JOHN COOPER WORKS GP,1
2021-07,RY1,MINI,JOHN COOPER WORKS GP3,1
2021-07,RY1,MINI,John Cooper Works ALL4 Co,1
2021-07,RY1,MINI,John Cooper Works Cabrio,1
2021-07,RY1,MINI,John Cooper Works GP RHD,1
2021-07,RY1,MINI,John Cooper Works Hatch R,1
2021-07,RY1,MITSUBISHI,ATTRAGE,420
2021-07,RY1,MITSUBISHI,MIRAGE,348
2021-07,RY1,MITSUBISHI,OUTLANDER PHEV,17
2021-07,RY1,MITSUBISHI,PAJERO SPORT,366
2021-07,RY1,MITSUBISHI,TRITON,549
2021-07,RY1,MITSUBISHI,XPANDER,450
2021-07,RY1,NISSAN,ALMERA,1071
2021-07,RY1,NISSAN,FDWURQFK13EH5--A--,1
2021-07,RY1,NISSAN,KICKS,76
2021-07,RY1,NISSAN,LEAF,12
2021-07,RY1,NISSAN,MARCH,163
2021-07,RY1,NISSAN,NAVARA,128
2021-07,RY1,NISSAN,NOTE,134
2021-07,RY1,NISSAN,SYLPHY,1
2021-07,RY1,NISSAN,TDWARFZE12EHA-----,1
2021-07,RY1,NISSAN,TEANA,1
2021-07,RY1,NISSAN,TERRA,33
2021-07,RY1,NISSAN,X-TRAIL,3
2021-07,RY1,NISSAN,ไม่ระบุ,2
2021-07,RY1,PEUGEOT,3008 P84 AG,2
2021-07,RY1,PEUGEOT,3008 P84 BG,5
2021-07,RY1,PEUGEOT,5008 P87 BG,4
2021-07,RY1,PORSCHE,718 BOXSTER PDK,1
2021-07,RY1,PORSCHE,718 CAYMAN,1
2021-07,RY1,PORSCHE,911 CARRERA,1
2021-07,RY1,PORSCHE,911 CARRERA S,1
2021-07,RY1,PORSCHE,911 CARRERA S COUPE MT,1
2021-07,RY1,PORSCHE,911 R,1
2021-07,RY1,PORSCHE,911 TARGA 4S,1
2021-07,RY1,PORSCHE,CAYENNE E-HYBRID,6
2021-07,RY1,PORSCHE,CAYENNE E-HYBRID COUPE,10
2021-07,RY1,PORSCHE,MACAN,1
2021-07,RY1,PORSCHE,PANAMERA 4 E-HYBRID 10YR,1
2021-07,RY1,PORSCHE,PANAMERA 4 E-HYBRID EXECUTIVE,1
2021-07,RY1,PORSCHE,TAYCAN 4S,5
2021-07,RY1,PORSCHE,TAYCAN TURBO,1
2021-07,RY1,PORSCHE,TAYCAN TURBO S,1
2021-07,RY1,ROLLS-ROYCE,WRAITH,1
2021-07,RY1,SUBARU,FORESTER 2.0i-S,7
2021-07,RY1,SUBARU,FORESTER 2.0i-S ES,45
2021-07,RY1,SUBARU,OUTBACK 2.5I-S AWD CVT,1
2021-07,RY1,SUBARU,XV 2.0i-P,12
2021-07,RY1,SUZUKI,CELERIO GA 1.0L,77
2021-07,RY1,SUZUKI,CELERIO GL 1.0L,204
2021-07,RY1,SUZUKI,CELERIO GX 1.0L,48
2021-07,RY1,SUZUKI,CIAZ GL CVT,168
2021-07,RY1,SUZUKI,CIAZ GL MT,13
2021-07,RY1,SUZUKI,CIAZ GLX 1.25L CVT,1
2021-07,RY1,SUZUKI,CIAZ GLX CVT,9
2021-07,RY1,SUZUKI,CIAZ RS CVT,18
2021-07,RY1,SUZUKI,ERTIGA GL 1.5L,11
2021-07,RY1,SUZUKI,ERTIGA GX 1.5L,45
2021-07,RY1,SUZUKI,SWIFT GL 1.2L CVT,196
2021-07,RY1,SUZUKI,SWIFT GL MAX EDITION,50
2021-07,RY1,SUZUKI,SWIFT GL SPORTS EDITION,6
2021-07,RY1,SUZUKI,SWIFT GLX 1.2L CVT,163
2021-07,RY1,SUZUKI,SWIFT GLX-Navi 1.2L CVT,17
2021-07,RY1,SUZUKI,XL7 1.5L,166
2021-07,RY1,TESLA,MODEL 3 LONG RANGE,2
2021-07,RY1,TOYOTA,2.7V A/T,1
2021-07,RY1,TOYOTA,ALPHARD,20
2021-07,RY1,TOYOTA,ALPHARD 2.5 HYBRID G F PACKAGE,3
2021-07,RY1,TOYOTA,ALPHARD 2.5 HYBRID S,1
2021-07,RY1,TOYOTA,ALPHARD 2.5 HYBRID SR C,4
2021-07,RY1,TOYOTA,ALPHARD 2.5 HYBRID SRC PACKAGE,12
2021-07,RY1,TOYOTA,ALPHARD 2.5 HYBRID X,1
2021-07,RY1,TOYOTA,ALPHARD 2.5 HYBRID X E-FOUR,9
2021-07,RY1,TOYOTA,ALPHARD 2.5 SC PACKAGE,1
2021-07,RY1,TOYOTA,ALPHARD 2.5L S C PACKAGE,6
2021-07,RY1,TOYOTA,ALPHARD 2.5S C PACKAGE,45
2021-07,RY1,TOYOTA,ALPHARD HYBRID S E-FOUR,1
2021-07,RY1,TOYOTA,ALPHARD HYBRID S TYPE GOLD,2
2021-07,RY1,TOYOTA,ALPHARD HYBRID SRC,1
2021-07,RY1,TOYOTA,ALPHARD HYBRID SRC 2.5L,3
2021-07,RY1,TOYOTA,ALPHARD HYBRID SRC PACKAGE,5
2021-07,RY1,TOYOTA,ALPHARD HYBRID X 2.5L,2
2021-07,RY1,TOYOTA,ALPHARD HYBRID X E-FOUR,4
2021-07,RY1,TOYOTA,ALPHARD S C PACKAGE,22
2021-07,RY1,TOYOTA,ALPHARD S C PACKAGE 2.5L,10
2021-07,RY1,TOYOTA,ALPHARD S TYPE GOLD 2.5L,1
2021-07,RY1,TOYOTA,ALPHARD SC PACKAGE,3
2021-07,RY1,TOYOTA,ALPHARD SC PACKAGE 2.5L,1
2021-07,RY1,TOYOTA,ALPHARD SRC HYBRID 2.5L,1
2021-07,RY1,TOYOTA,Avanza,13
2021-07,RY1,TOYOTA,C+POD,6
2021-07,RY1,TOYOTA,C-HR,72
2021-07,RY1,TOYOTA,COROLLA CROSS,1127
2021-07,RY1,TOYOTA,Camry,245
2021-07,RY1,TOYOTA,Commuter,32
2021-07,RY1,TOYOTA,Corolla,509
2021-07,RY1,TOYOTA,Fortuner,1370
2021-07,RY1,TOYOTA,HARRIER 2.5 HYBRID Z LEATHER,1
2021-07,RY1,TOYOTA,Hilux Revo,2816
2021-07,RY1,TOYOTA,Innova,37
2021-07,RY1,TOYOTA,LANDCRUISER PRADO 2.8,1
2021-07,RY1,TOYOTA,Sienta,75
2021-07,RY1,TOYOTA,VELLFIRE,2
2021-07,RY1,TOYOTA,VELLFIRE 2.5 HYBRID X E-FOUR,1
2021-07,RY1,TOYOTA,VELLFIRE 2.5 HYBRID ZR G,2
2021-07,RY1,TOYOTA,VELLFIRE 2.5L Z G EDITION,1
2021-07,RY1,TOYOTA,VELLFIRE 2.5V,1
2021-07,RY1,TOYOTA,VELLFIRE 2.5Z G EDITION,7
2021-07,RY1,TOYOTA,VELLFIRE HYBRID X 2.5L,2
2021-07,RY1,TOYOTA,VELLFIRE HYBRID ZRG EDITION,1
2021-07,RY1,TOYOTA,VELLFIRE Z G EDITION 2.5L,1
2021-07,RY1,TOYOTA,VIOS,313
2021-07,RY1,TOYOTA,VOXY ZS,1
2021-07,RY1,TOYOTA,YARIS ATIV,1440
2021-07,RY1,TOYOTA,Yaris,1775
2021-07,RY1,VOLKSWAGEN,TRANSPORTER(CARAVELLE)RHD 2.0,1
2021-07,RY1,VOLVO,S60,5
2021-07,RY1,VOLVO,S90,6
2021-07,RY1,VOLVO,V60,9
2021-07,RY1,VOLVO,XC40,15
2021-07,RY1,VOLVO,XC60,8
2021-07,RY1,VOLVO,XC90,3
2021-07,RY1,VOLVO,ไม่ระบุ,2
2021-07,RY2,HYUNDAI,H-1,92
2021-07,RY2,ISUZU,D-MAX,7
2021-07,RY2,KIA,CANIVAL,1
2021-07,RY2,KIA,CARNIVAL,29
2021-07,RY2,KIA,GRAND CARNIVAL,27
2021-07,RY2,KIA,ไม่ระบุ,2
2021-07,RY2,MG,V80,3
2021-07,RY2,MITSUBISHI,TRITON,1
2021-07,RY2,NISSAN,NAVARA,2
2021-07,RY2,NISSAN,UDB4RGKE26EWB--S-C,1
2021-07,RY2,NISSAN,UVL4RDRE26KHE-----,11
2021-07,RY2,NISSAN,UVL4RDRE26KWDMER-E,1
2021-07,RY2,NISSAN,UVL4RDRE26KWDMER9E,1
2021-07,RY2,SUZUKI,CARRY 1.5L MT,4
2021-07,RY2,TOYOTA,Commuter,202
2021-07,RY2,TOYOTA,HIACE MAJESTY,29
2021-07,RY2,TOYOTA,Hiace,12
2021-07,RY2,TOYOTA,Hilux Revo,96
2021-07,RY2,TOYOTA,KDH222R-LEMDYT A4,1
2021-07,RY2,TOYOTA,KDH223R-LEMDYT B2,2
2021-07,RY2,TOYOTA,TR TRANSFORMER,1
2021-07,RY2,VOLKSWAGEN,CARAVELLE T69 2.0 L,2
2021-07,RY3,CHEVROLET,COLORADO X-CAB,5
2021-07,RY3,FORD,RANGER,632
2021-07,RY3,FORD,RANGER SWB,4
2021-07,RY3,FORD,ไม่ระบุ,5
2021-07,RY3,FOTON,BJ1041V8JD3-RF,1
2021-07,RY3,FOTON,TUNLAND SC FLAT BED,1
2021-07,RY3,HINO,FG8JF1D-JJT,4
2021-07,RY3,HINO,FM8JN1D-SGT,3
2021-07,RY3,HINO,XZU600R-HKMLKT3,27
2021-07,RY3,ISUZU,D-MAX,5349
2021-07,RY3,ISUZU,ไม่ระบุ,110
2021-07,RY3,KIA,K2500,4
2021-07,RY3,MAZDA,Mazda BT-50,41
2021-07,RY3,MERCEDES BENZ,SPRINTER 324 VAN,1
2021-07,RY3,MG,MG EXTENDER,184
2021-07,RY3,MITSUBISHI,TRITON,920
2021-07,RY3,NISSAN,FGD21SFX%,1
2021-07,RY3,NISSAN,NAVARA,337
2021-07,RY3,SUZUKI,AF416PUM14060,2
2021-07,RY3,SUZUKI,CARRY 1.5L MT,194
2021-07,RY3,TATA,XENON,1
2021-07,RY3,TOYOTA,Commuter,1
2021-07,RY3,TOYOTA,HIACE DIESEL GL. SOLID,1
2021-07,RY3,TOYOTA,Hiace,18
2021-07,RY3,TOYOTA,Hilux Revo,7287
