period,registration_type,brand,model,units
2021-04,RY1,BMW,320d M Sport,99
2021-04,RY1,BMW,330Li Limousine RHD,5
2021-04,RY1,BMW,330e M Sport,71
2021-04,RY1,BMW,330i Limousine RHD,2
2021-04,RY1,BMW,420D GRAN COUPE RHD,1
2021-04,RY1,BMW,430i Cabrio RHD,1
2021-04,RY1,BMW,430i Coupe RHD,5
2021-04,RY1,BMW,520d M Sport,59
2021-04,RY1,BMW,520d Sport,5
2021-04,RY1,BMW,530e Elite,23
2021-04,RY1,BMW,530e Highline,2
2021-04,RY1,BMW,530e M Sport,50
2021-04,RY1,BMW,630d Gran Turismo RHD,4
2021-04,RY1,BMW,630i Gran Turismo RHD,7
2021-04,RY1,BMW,730Ld M Sport,11
2021-04,RY1,BMW,740Le xDrive M Sport,1
2021-04,RY1,BMW,740Le xDrive Pure Excellence,1
2021-04,RY1,BMW,745Le xDrive M Sport,6
2021-04,RY1,BMW,M2 COUPE,1
2021-04,RY1,BMW,M2 CS Coupe RHD,2
2021-04,RY1,BMW,M2 Comptetition RHD,1
2021-04,RY1,BMW,M2 Coupe RHD,1
2021-04,RY1,BMW,M4 Coupe RHD,1
2021-04,RY1,BMW,M4 GTS Coupe RHD,1
2021-04,RY1,BMW,M5,1
2021-04,RY1,BMW,M5 Limousine RHD,2
2021-04,RY1,BMW,M850i xDrive Coupe RHD,1
2021-04,RY1,BMW,X1 SDRIVE20D XLINE,40
2021-04,RY1,BMW,X1 sDrive18d M Sport,1
2021-04,RY1,BMW,X1 sDrive18d xLine,21
2021-04,RY1,BMW,X1 sDrive18i,8
2021-04,RY1,BMW,X1 sDrive20d M Sport,73
2021-04,RY1,BMW,X2 sDrive20i RHD,4
2021-04,RY1,BMW,X3 xDrive20d Highline,1
2021-04,RY1,BMW,X3 xDrive20d M Sport,23
2021-04,RY1,BMW,X3 xDrive20d xLine,6
2021-04,RY1,BMW,X3 xDrive30e M Sport,10
2021-04,RY1,BMW,X3 xDrive30e xLine,3
2021-04,RY1,BMW,X4 xDrive20d RHD,22
2021-04,RY1,BMW,X4 xDrive20i M Sport,2
2021-04,RY1,BMW,X5 sDrive25d Pure Experie,1
2021-04,RY1,BMW,X5 xDrive30d M Sport,10
2021-04,RY1,BMW,X5 xDrive30d RHD,8
2021-04,RY1,BMW,X5 xDrive30d xLine,3
2021-04,RY1,BMW,X5 xDrive40e M Sport,2
2021-04,RY1,BMW,X5 xDrive45e M Sport,19
2021-04,RY1,BMW,X6 xDrive30d RHD,1
2021-04,RY1,BMW,X7 M50d RHD,3
2021-04,RY1,BMW,X7 xDrive30d M Sport,1
2021-04,RY1,BMW,Z4 M40i Roadster RHD,1
2021-04,RY1,BMW,Z4 sDrive30i RHD,2
2021-04,RY1,BMW,i3s 94Ah RHD,1
2021-04,RY1,CHERY,Tiggo 2.0,1
2021-04,RY1,CHERY,ไม่ระบุ,1
2021-04,RY1,CHEVROLET,CAPTIVA,14
2021-04,RY1,CHEVROLET,COLORADO C-CAB,7
2021-04,RY1,CHEVROLET,CORVETTE STINGRAY COUPE,1
2021-04,RY1,CHEVROLET,TRAILBLAZER,4
2021-04,RY1,FERRARI,488 PISTA SPIDER,3
2021-04,RY1,FOMM,FOMM ONE,7
2021-04,RY1,FORD,EVEREST,497
2021-04,RY1,FORD,FORD EVEREST zFAE9BC,1
2021-04,RY1,FORD,FORD EVEREST zJAE9BC,2
2021-04,RY1,FORD,FORD RANGER iFBW9AR,1
2021-04,RY1,FORD,FORD RANGER iFBW9B4,1
2021-04,RY1,FORD,Ford Everest,5
2021-04,RY1,FORD,Ford Focus,2
2021-04,RY1,FORD,MUSTANG,4
2021-04,RY1,FORD,MUSTANG 2.3L ECOBOOST,4
2021-04,RY1,FORD,MUSTANG 5.0 GT V8 PREMIUM,1
2021-04,RY1,FORD,MUSTANG 5.0L V8 GT,1
2021-04,RY1,FORD,MUSTANG ECOBOOST PREMIUM,1
2021-04,RY1,FORD,RANGER,1377
2021-04,RY1,FORD,RANGER RAPTOR,120
2021-04,RY1,FOTON,TUNLAND DC 4X2 S,20
2021-04,RY1,FOTON,TUNLAND DC 4X2 S PREMIUM,2
2021-04,RY1,HINO,XZU710R-HKFTLT3,1
2021-04,RY1,HONDA,ACCORD,139
2021-04,RY1,HONDA,ACCORD HYBRID,162
2021-04,RY1,HONDA,BR-V,119
2021-04,RY1,HONDA,CITY,2018
2021-04,RY1,HONDA,CITY HATCHBACK,1913
2021-04,RY1,HONDA,CIVIC,1332
2021-04,RY1,HONDA,CIVIC TYPE R,1
2021-04,RY1,HONDA,CR-V,440
2021-04,RY1,HONDA,E ADVANCE,1
2021-04,RY1,HONDA,HR-V,484
2021-04,RY1,HONDA,HR-V'15,1
2021-04,RY1,HONDA,JAZZ,888
2021-04,RY1,HONDA,JAZZ'16,2
2021-04,RY1,HONDA,MOBILIO,14
2021-04,RY1,HONDA,N BOX G EX TURBO,1
2021-04,RY1,HONDA,N-BOX CUSTOM G-L TURBO,1
2021-04,RY1,HONDA,N-BOX G EX SENSING,1
2021-04,RY1,HONDA,ODYSSEY ABSOLUTE EX HYBRID,2
2021-04,RY1,HONDA,S660 SPOON 6MT,1
2021-04,RY1,HONDA,STEP WGN E HEV SPADA G EX,3
2021-04,RY1,HONDA,STEPWGN SPADA,1
2021-04,RY1,HYUNDAI,GRAND STAREX,19
2021-04,RY1,HYUNDAI,IONIQ EV,1
2021-04,RY1,HYUNDAI,KONA EV,1
2021-04,RY1,ISUZU,D-MAX,5920
2021-04,RY1,ISUZU,mu-X,1468
2021-04,RY1,ISUZU,ไม่ระบุ,1
2021-04,RY1,JAGUAR,I-PACE AWD S,1
2021-04,RY1,JAGUAR,XJ-6,1
2021-04,RY1,JEEP,GLADIATOR RUBICON,1
2021-04,RY1,LAMBORGHINI,HURACAN EVO,1
2021-04,RY1,LAMBORGHINI,HURACAN EVO SPYDER,1
2021-04,RY1,LAMBORGHINI,URUS,1
2021-04,RY1,LAND ROVER,DEFENDER 2.0L T/C AWD AUTO SE,1
2021-04,RY1,LAND ROVER,RANGE ROVER SPORT 2.0L,1
2021-04,RY1,LAND ROVER,RANGE ROVER SPORT 2.0L T/C,2
2021-04,RY1,LAND ROVER,RANGEROVER EVOQUE1.5LITRE T/C,1
2021-04,RY1,LEXUS,ES300h,4
2021-04,RY1,LEXUS,IS300h,6
2021-04,RY1,LEXUS,LM300h,16
2021-04,RY1,LEXUS,NX300h,6
2021-04,RY1,LEXUS,RX300,4
2021-04,RY1,LEXUS,UX250h,2
2021-04,RY1,LEXUS,ไม่ระบุ,3
2021-04,RY1,MASERATI,GHIBLI DIESEL GRANLUSSO,1
2021-04,RY1,MAZDA,MAZDA 2,1541
2021-04,RY1,MAZDA,MAZDA 3,243
2021-04,RY1,MAZDA,MAZDA CX-3,333
2021-04,RY1,MAZDA,MAZDA CX-30,640
2021-04,RY1,MAZDA,MAZDA CX-8,139
2021-04,RY1,MAZDA,MAZDA MX-5,1
2021-04,RY1,MAZDA,Mazda BT-50,32
2021-04,RY1,MAZDA,Mazda CX-5,91
2021-04,RY1,MCLAREN,720S COUPE,1
2021-04,RY1,MCLAREN,765L T COUPE,4
2021-04,RY1,MERCEDES BENZ,A 200,61
2021-04,RY1,MERCEDES BENZ,AMG C43 4MATIC Coupe,13
2021-04,RY1,MERCEDES BENZ,AMG CLA 35 4MATIC Coupe,1
2021-04,RY1,MERCEDES BENZ,AMG CLS 53 4MATIC,15
2021-04,RY1,MERCEDES BENZ,AMG E 53 4MATIC+,4
2021-04,RY1,MERCEDES BENZ,AMG E 53 4MATIC+ Coupe,2
2021-04,RY1,MERCEDES BENZ,AMG G 63,2
2021-04,RY1,MERCEDES BENZ,AMG G63,1
2021-04,RY1,MERCEDES BENZ,AMG GLC 43 4MATIC Coupe,11
2021-04,RY1,MERCEDES BENZ,AMG GT 53 4MATIC+,1
2021-04,RY1,MERCEDES BENZ,C 200 Coupe,22
2021-04,RY1,MERCEDES BENZ,C 220 d,94
2021-04,RY1,MERCEDES BENZ,C 300 e,60
2021-04,RY1,MERCEDES BENZ,C180 CGI SALOON,1
2021-04,RY1,MERCEDES BENZ,C250 COUPE,1
2021-04,RY1,MERCEDES BENZ,C350 e,1
2021-04,RY1,MERCEDES BENZ,CLA 200,1
2021-04,RY1,MERCEDES BENZ,CLA 250,1
2021-04,RY1,MERCEDES BENZ,CLA200,2
2021-04,RY1,MERCEDES BENZ,CLA250,2
2021-04,RY1,MERCEDES BENZ,CLS 220 d,6
2021-04,RY1,MERCEDES BENZ,CLS 250 CDI COUPE,1
2021-04,RY1,MERCEDES BENZ,CLS 250 d COUPE,1
2021-04,RY1,MERCEDES BENZ,CLS 300 d,34
2021-04,RY1,MERCEDES BENZ,E 200 Coupe,12
2021-04,RY1,MERCEDES BENZ,E 220 d,45
2021-04,RY1,MERCEDES BENZ,E 220 d Sedan,1
2021-04,RY1,MERCEDES BENZ,E 300 e,68
2021-04,RY1,MERCEDES BENZ,E 350 e,23
2021-04,RY1,MERCEDES BENZ,E300 Coupe,1
2021-04,RY1,MERCEDES BENZ,GLA 200,35
2021-04,RY1,MERCEDES BENZ,GLA 250,7
2021-04,RY1,MERCEDES BENZ,GLB 200,12
2021-04,RY1,MERCEDES BENZ,GLC 220 d,53
2021-04,RY1,MERCEDES BENZ,GLC 220 d 4MATIC,1
2021-04,RY1,MERCEDES BENZ,GLC 220 d 4MATIC Coupe,35
2021-04,RY1,MERCEDES BENZ,GLC 250 4MATIC Coupe,8
2021-04,RY1,MERCEDES BENZ,GLC 250 d 4MATIC,5
2021-04,RY1,MERCEDES BENZ,GLC 300 e 4MATIC,21
2021-04,RY1,MERCEDES BENZ,GLC 300 e 4MATIC Coupe,12
2021-04,RY1,MERCEDES BENZ,GLC250 d 4MATIC Coupe,1
2021-04,RY1,MERCEDES BENZ,GLE 300 d 4MATIC,40
2021-04,RY1,MERCEDES BENZ,GLS 350 d 4MATIC,4
2021-04,RY1,MERCEDES BENZ,S 350 d,4
2021-04,RY1,MERCEDES BENZ,S 500 e,1
2021-04,RY1,MERCEDES BENZ,S 560 e,23
2021-04,RY1,MERCEDES BENZ,SPRINTER 319 CDI,1
2021-04,RY1,MERCEDES BENZ,V 250 d,5
2021-04,RY1,MG,EP,24
2021-04,RY1,MG,HS,324
2021-04,RY1,MG,HS PHEV,130
2021-04,RY1,MG,MG EXTENDER,323
2021-04,RY1,MG,MG GS,1
2021-04,RY1,MG,MG3,1
2021-04,RY1,MG,MG5,1
2021-04,RY1,MG,NEW MG3,318
2021-04,RY1,MG,ZS,920
2021-04,RY1,MG,ZS EV,58
2021-04,RY1,MINI,Cooper D 5-Turer RHD,1
2021-04,RY1,MINI,Cooper Hatch RHD,1
2021-04,RY1,MINI,Cooper S 5-Turer RHD,2
2021-04,RY1,MINI,Cooper S Cabrio RHD,3
2021-04,RY1,MINI,Cooper S Countryman RHD,53
2021-04,RY1,MINI,Cooper S Hatch RHD,11
2021-04,RY1,MINI,Cooper SE Hatch RHD,7
2021-04,RY1,MINI,JOHN COOPER WORKS GP,4
2021-04,RY1,MINI,JOHN COOPER WORKS GP3,3
2021-04,RY1,MINI,John Cooper Works ALL4 Clubman,1
2021-04,RY1,MINI,John Cooper Works Cabrio,1
2021-04,RY1,MINI,John Cooper Works GP RHD,1
2021-04,RY1,MINI,John Cooper Works Hatch R,6
2021-04,RY1,MINI,REMASTERED,1
2021-04,RY1,MITSUBISHI,ATTRAGE,441
2021-04,RY1,MITSUBISHI,KB4TNENUZPRU,1
2021-04,RY1,MITSUBISHI,MIRAGE,317
2021-04,RY1,MITSUBISHI,OUTLANDER PHEV,19
2021-04,RY1,MITSUBISHI,PAJERO SPORT,623
2021-04,RY1,MITSUBISHI,TRITON,670
2021-04,RY1,MITSUBISHI,XPANDER,728
2021-04,RY1,MITSUBISHI,ไม่ระบุ,1
2021-04,RY1,NISSAN,ALMERA,1483
2021-04,RY1,NISSAN,FDTARRZC12MHAA----,1
2021-04,RY1,NISSAN,FDWURTZK13EH5--BA-,1
2021-04,RY1,NISSAN,FDWURVZK13EH5-----,1
2021-04,RY1,NISSAN,GT-R RECARO,1
2021-04,RY1,NISSAN,GT-R RECARO 3.8L V6,2
2021-04,RY1,NISSAN,KICKS,99
2021-04,RY1,NISSAN,LEAF,1
2021-04,RY1,NISSAN,MARCH,232
2021-04,RY1,NISSAN,NAVARA,198
2021-04,RY1,NISSAN,NOTE,182
2021-04,RY1,NISSAN,SERENA HYBRID 2.0 X,3
2021-04,RY1,NISSAN,SERENA HYBRID E-POWER X,1
2021-04,RY1,NISSAN,SYLPHY,11
2021-04,RY1,NISSAN,SYLPHY 1.6 E CVT,2
2021-04,RY1,NISSAN,TEANA,3
2021-04,RY1,NISSAN,TERRA,25
2021-04,RY1,NISSAN,VVLURVND40UHGDBGLC,1
2021-04,RY1,NISSAN,X-TRAIL,7
2021-04,RY1,NISSAN,ไม่ระบุ,5
2021-04,RY1,PEUGEOT,3008 P84 AG,3
2021-04,RY1,PEUGEOT,3008 P84 BG,8
2021-04,RY1,PEUGEOT,5008 P87 AG,1
2021-04,RY1,PEUGEOT,5008 P87 BG,7
2021-04,RY1,PORSCHE,718 BOXSTER GTS 4.0,1
2021-04,RY1,PORSCHE,718 BOXSTER PDK,1
2021-04,RY1,PORSCHE,718 CAYMAN,1
2021-04,RY1,PORSCHE,718 CAYMAN GTS,1
2021-04,RY1,PORSCHE,911 CARRERA,4
2021-04,RY1,PORSCHE,911 CARRERA 4 GTS,1
2021-04,RY1,PORSCHE,911 CARRERA 4S,1
2021-04,RY1,PORSCHE,911 CARRERA CABRIOLET,1
2021-04,RY1,PORSCHE,911 CARRERA S COUPE PDK,1
2021-04,RY1,PORSCHE,911 TARGA 4,2
2021-04,RY1,PORSCHE,911 TARGA 4S,1
2021-04,RY1,PORSCHE,911 TARGA 4S HERITAGE,1
2021-04,RY1,PORSCHE,CAYENNE E-HYBRID,26
2021-04,RY1,PORSCHE,CAYENNE E-HYBRID COUPE,39
2021-04,RY1,PORSCHE,MACAN,12
2021-04,RY1,PORSCHE,MACAN 2.0,1
2021-04,RY1,PORSCHE,MACAN 2.0 PDK,4
2021-04,RY1,PORSCHE,PANAMERA 4 E-HYBRID,8
2021-04,RY1,PORSCHE,PANAMERA 4 E-HYBRID EXEC.,1
2021-04,RY1,PORSCHE,PANAMERA 4 E-HYBRID EXECUTIVE,2
2021-04,RY1,PORSCHE,TAYCAN 4S,7
2021-04,RY1,PORSCHE,TAYCAN TURBO S,1
2021-04,RY1,RANGE ROVER,AUTOBIOGRAPHY P400E LWB,1
2021-04,RY1,SUBARU,BRZ 2.0 RWD 6AT,1
2021-04,RY1,SUBARU,FORESTER 2.0i-S,25
2021-04,RY1,SUBARU,FORESTER 2.0i-S ES,112
2021-04,RY1,SUBARU,XV 2.0i-P,35
2021-04,RY1,SUZUKI,CELERIO GA 1.0L,100
2021-04,RY1,SUZUKI,CELERIO GL 1.0L,189
2021-04,RY1,SUZUKI,CELERIO GX 1.0L,47
2021-04,RY1,SUZUKI,CIAZ GL CVT,166
2021-04,RY1,SUZUKI,CIAZ GL MT,9
2021-04,RY1,SUZUKI,CIAZ GLX 1.25L CVT,1
2021-04,RY1,SUZUKI,CIAZ GLX CVT,8
2021-04,RY1,SUZUKI,CIAZ RS CVT,18
2021-04,RY1,SUZUKI,ERTIGA GL 1.5L,12
2021-04,RY1,SUZUKI,ERTIGA GX 1.5L,51
2021-04,RY1,SUZUKI,JIMNY 1.5L 4AT,5
2021-04,RY1,SUZUKI,JIMNY SIERRA JC,1
2021-04,RY1,SUZUKI,JIMNY XC 4WD,1
2021-04,RY1,SUZUKI,SPACIA CUSTOM HYBRID XS,1
2021-04,RY1,SUZUKI,SPACIA GEAR HYBRID XZ TURBO,1
2021-04,RY1,SUZUKI,SWIFT GL 1.2L CVT,114
2021-04,RY1,SUZUKI,SWIFT GL 1.5L,1
2021-04,RY1,SUZUKI,SWIFT GL MAX EDITION,276
2021-04,RY1,SUZUKI,SWIFT GL SPORTS EDITION,14
2021-04,RY1,SUZUKI,SWIFT GLX 1.2L CVT,173
2021-04,RY1,SUZUKI,SWIFT GLX-Navi 1.2L CVT,37
2021-04,RY1,SUZUKI,XL7 1.5L,312
2021-04,RY1,TESLA,MODEL 3 LONG RANGE,8
2021-04,RY1,TESLA,MODEL 3 PERFORMANCE,1
2021-04,RY1,TESLA,MODEL 3 STANDARD,1
2021-04,RY1,TESLA,MODEL 3 STANDARD PLUS,1
2021-04,RY1,TESLA,MODEL 3 STANDARD RANGE,1
2021-04,RY1,TESLA,MODEL X LONG RANGE,1
2021-04,RY1,TOYOTA,ALPHARD,19
2021-04,RY1,TOYOTA,ALPHARD 2.5 HYBRID G,1
2021-04,RY1,TOYOTA,ALPHARD 2.5 HYBRID G F,2
2021-04,RY1,TOYOTA,ALPHARD 2.5 HYBRID G F PACKAGE,6
2021-04,RY1,TOYOTA,ALPHARD 2.5 HYBRID S,1
2021-04,RY1,TOYOTA,ALPHARD 2.5 HYBRID S E-FOUR,3
2021-04,RY1,TOYOTA,ALPHARD 2.5 HYBRID SR C,21
2021-04,RY1,TOYOTA,ALPHARD 2.5 HYBRID X,3
2021-04,RY1,TOYOTA,ALPHARD 2.5 HYBRID X E-FOUR,12
2021-04,RY1,TOYOTA,ALPHARD 2.5 S C,1
2021-04,RY1,TOYOTA,ALPHARD 2.5L S C PACKAGE,17
2021-04,RY1,TOYOTA,"ALPHARD 2.5S ""TYPE GOLD""",2
2021-04,RY1,TOYOTA,ALPHARD 2.5S C PACKAGE,119
2021-04,RY1,TOYOTA,ALPHARD HYBRID 2.5 SR C,1
2021-04,RY1,TOYOTA,ALPHARD HYBRID E-FOUR,1
2021-04,RY1,TOYOTA,ALPHARD HYBRID GF PACKAGE,1
2021-04,RY1,TOYOTA,ALPHARD HYBRID S 2.5L,3
2021-04,RY1,TOYOTA,ALPHARD HYBRID S E-FOUR,2
2021-04,RY1,TOYOTA,ALPHARD HYBRID S TYPE GOLD,1
2021-04,RY1,TOYOTA,ALPHARD HYBRID SR C,1
2021-04,RY1,TOYOTA,ALPHARD HYBRID SRC 2.5L,3
2021-04,RY1,TOYOTA,ALPHARD HYBRID SRC PACKAGE,18
2021-04,RY1,TOYOTA,ALPHARD HYBRID X 2.5L,4
2021-04,RY1,TOYOTA,ALPHARD HYBRID X E-FOUR,4
2021-04,RY1,TOYOTA,ALPHARD S AERO GRADE,2
2021-04,RY1,TOYOTA,ALPHARD S C PACKAGE,72
2021-04,RY1,TOYOTA,ALPHARD S C PACKAGE 2.5L,24
2021-04,RY1,TOYOTA,ALPHARD S TYPE GOLD 2.5L,1
2021-04,RY1,TOYOTA,AVV50R-JEXGBT  A1,1
2021-04,RY1,TOYOTA,Avanza,14
2021-04,RY1,TOYOTA,C-HR,125
2021-04,RY1,TOYOTA,COROLLA CROSS,1586
2021-04,RY1,TOYOTA,Camry,335
2021-04,RY1,TOYOTA,Camry 2.5G ESport,1
2021-04,RY1,TOYOTA,Commuter,26
2021-04,RY1,TOYOTA,Corolla,486
2021-04,RY1,TOYOTA,Fortuner,1993
2021-04,RY1,TOYOTA,HARRIER 2.0 G,1
2021-04,RY1,TOYOTA,HARRIER HYBRID G,3
2021-04,RY1,TOYOTA,HARRIER HYBRID Z,1
2021-04,RY1,TOYOTA,HARRIER HYBRID Z 2.5L,1
2021-04,RY1,TOYOTA,HARRIER Z LEATHER PACKAGE,1
2021-04,RY1,TOYOTA,HIACE MAJESTY,1
2021-04,RY1,TOYOTA,Hilux Revo,3717
2021-04,RY1,TOYOTA,Innova,34
2021-04,RY1,TOYOTA,LAND CRUISER 200 VX,1
2021-04,RY1,TOYOTA,LANDCRUISER 200,1
2021-04,RY1,TOYOTA,LANDCRUISER 200 GX 4.5L,1
2021-04,RY1,TOYOTA,Sienta,106
2021-04,RY1,TOYOTA,TGN16R-PRMSKT  A8,1
2021-04,RY1,TOYOTA,TR TRANSFORMER,4
2021-04,RY1,TOYOTA,VELLFIRE,2
2021-04,RY1,TOYOTA,VELLFIRE 2.5 HYBRID X E-FOUR,1
2021-04,RY1,TOYOTA,VELLFIRE 2.5 HYBRID Z,1
2021-04,RY1,TOYOTA,VELLFIRE 2.5 HYBRID ZR G,1
2021-04,RY1,TOYOTA,VELLFIRE 2.5L Z G EDITION,1
2021-04,RY1,TOYOTA,VELLFIRE 2.5Z G EDITION,9
2021-04,RY1,TOYOTA,VELLFIRE HYBRID E-FOUR,2
2021-04,RY1,TOYOTA,VELLFIRE HYBRID X E-FOUR,1
2021-04,RY1,TOYOTA,VELLFIRE HYBRID ZRG EDITION,3
2021-04,RY1,TOYOTA,VELLFIRE Z G EDITION,1
2021-04,RY1,TOYOTA,VIOS,321
2021-04,RY1,TOYOTA,VOXY ZS,1
2021-04,RY1,TOYOTA,YARIS ATIV,1561
2021-04,RY1,TOYOTA,Yaris,2124
2021-04,RY1,VOLKSWAGEN,BEETLE 1.4L,1
2021-04,RY1,VOLKSWAGEN,CARAVELLE T69 2.0 L,1
2021-04,RY1,VOLVO,S60,22
2021-04,RY1,VOLVO,S90,6
2021-04,RY1,VOLVO,V60,18
2021-04,RY1,VOLVO,XC40,58
2021-04,RY1,VOLVO,XC60,41
2021-04,RY1,VOLVO,XC90,10
2021-04,RY1,VOLVO,ไม่ระบุ,1
2021-04,RY2,FORD,RANGER RAPTOR,2
2021-04,RY2,FOTON,BJ6549B1PDA-RA,3
2021-04,RY2,HYUNDAI,H-1,192
2021-04,RY2,ISUZU,D-MAX,21
2021-04,RY2,KIA,CANIVAL,1
2021-04,RY2,KIA,CARNIVAL,28
2021-04,RY2,KIA,GRAND CARNIVAL,99
2021-04,RY2,KIA,ไม่ระบุ,11
2021-04,RY2,MERCEDES BENZ,SPRINTER 419 CDI (907),3
2021-04,RY2,MERCEDES BENZ,VITO 119 CDI PANEL VAN,1
2021-04,RY2,MG,MG EXTENDER,1
2021-04,RY2,MG,V80,7
2021-04,RY2,MITSUBISHI,TRITON,3
2021-04,RY2,NISSAN,NAVARA,3
2021-04,RY2,NISSAN,UVL4RDRE26KWDMER-E,1
2021-04,RY2,NISSAN,UVL4RDRE26KWDMER9E,4
2021-04,RY2,NISSAN,UVL4RDRE26KWDMERCE,1
2021-04,RY2,NISSAN,ไม่ระบุ,4
2021-04,RY2,SSANGYONG,RODIUS,1
2021-04,RY2,SUZUKI,CARRY 1.5L MT,2
2021-04,RY2,TOYOTA,Commuter,264
2021-04,RY2,TOYOTA,HIACE MAJESTY,164
2021-04,RY2,TOYOTA,Hiace,10
2021-04,RY2,TOYOTA,Hilux Revo,50
2021-04,RY2,TOYOTA,KDH223R-LEMDYT A2,1
2021-04,RY2,TOYOTA,KDH223R-LEMDYT B2,1
2021-04,RY2,TOYOTA,KDH223R-LEPDYT B1,1
2021-04,RY2,TOYOTA,TR TRANSFORMER,1
2021-04,RY2,VOLKSWAGEN,CARAVELLE COMFORTLINE 2,1
2021-04,RY2,VOLKSWAGEN,CARAVELLE MINORCHANGE 2,1
2021-04,RY2,VOLKSWAGEN,CARAVELLE T69 2.0 L,9
2021-04,RY2,VOLKSWAGEN,T6,2
2021-04,RY3,BYD,T3,1
2021-04,RY3,CHEVROLET,COLORADO X-CAB,21
2021-04,RY3,FORD,FORD RANGER,1
2021-04,RY3,FORD,RANGER,786
2021-04,RY3,FORD,RANGER SWB,7
2021-04,RY3,FORD,ไม่ระบุ,17
2021-04,RY3,FOTON,BJ1041V8JD3-RF,2
2021-04,RY3,FOTON,TUNLAND SC FLAT BED,1
2021-04,RY3,HINO,FG8JF1D-JJT,1
2021-04,RY3,HINO,XZU600R-HKMLKT3,48
2021-04,RY3,HINO,XZU710R-HKFTLT3,1
2021-04,RY3,ISUZU,D-MAX,6664
2021-04,RY3,ISUZU,ไม่ระบุ,164
2021-04,RY3,KIA,K2500,2
2021-04,RY3,MAZDA,Mazda BT-50,59
2021-04,RY3,MG,MG EXTENDER,174
2021-04,RY3,MITSUBISHI,TRITON,964
2021-04,RY3,NISSAN,NAVARA,418
2021-04,RY3,SUZUKI,AF416PUM14060,1
2021-04,RY3,SUZUKI,AP416PUM14058,1
2021-04,RY3,SUZUKI,CARRY 1.5L MT,189
2021-04,RY3,TATA,SUPER ACE 1.4 L,2
2021-04,RY3,TATA,XENON,2
2021-04,RY3,TATA,XENON 2.1L CNG SC CLE HD,3
2021-04,RY3,TOYOTA,B-Cab 4X2 2.7J,1
2021-04,RY3,TOYOTA,Commuter,1
2021-04,RY3,TOYOTA,Hiace,11
2021-04,RY3,TOYOTA,Hilux Revo,7062
2021-04,RY3,TOYOTA,ไม่ระบุ,1
