period,registration_type,brand,model,units
2026-07,RY1,XPENG,X9 LONG RANGE,5
2026-07,RY1,XPENG,X9 LONG RANGE(EXECUTIVE),25
2026-07,RY1,XPENG,X9 LONG RANGE(LUXURY),15
2026-07,RY1,XPENG,X9 STANDARD RANGE,2
2026-07,RY1,ZEEKR,ZEEKR 009,251
2026-07,RY1,ZEEKR,ZEEKR 7X,244
2026-07,RY1,ZEEKR,ZEEKR X,227
2026-07,RY2,FARIZON,SV9,5
2026-07,RY2,FORD,RANGER,2
2026-07,RY2,FORD,RANGER RAPTOR,17
2026-07,RY2,HYUNDAI,H-1,3
2026-07,RY2,HYUNDAI,STARIA,95
2026-07,RY2,ISUZU,D-MAX,76
2026-07,RY2,KIA,CARNIVAL,55
2026-07,RY2,MAXUS,V80,1
2026-07,RY2,MERCEDES BENZ,SPRINTER 419 CDI VAN,3
2026-07,RY2,MERCEDES BENZ,VITO 119 CDI,1
2026-07,RY2,MERCEDES BENZ,VITO 119 CDI TOURER,2
2026-07,RY2,MITSUBISHI,TRITON,2
2026-07,RY2,NISSAN,UVL4RDRE26KWDMER-E,1
2026-07,RY2,NISSAN,UVL4RDRE26KWDMERCE,1
2026-07,RY2,RIDDARA,RD6 PRO 2WD,1
2026-07,RY2,SUZUKI,CARRY 1.5L MT,4
2026-07,RY2,TOYOTA,COMMUTER,535
2026-07,RY2,TOYOTA,HIACE,52
2026-07,RY2,TOYOTA,HIACE MAJESTY,147
2026-07,RY2,TOYOTA,HILUX CHAMP,6
2026-07,RY2,TOYOTA,HILUX REVO,37
2026-07,RY2,TOYOTA,HILUX TRAVO,135
2026-07,RY2,TOYOTA,KDH223R-LEMDYT A2,1
2026-07,RY2,VOLKSWAGEN,CARAVELLE COMFORTLINE2.0L,2
2026-07,RY3,BYD,T3,1
2026-07,RY3,DAIHATSU,HIJET CARGO,2
2026-07,RY3,DAIHATSU,HIJET CARGO 4WD,1
2026-07,RY3,DAIHATSU,HIJET CARGO CRUISE 2WD,2
2026-07,RY3,DAIHATSU,HIJET CARGO CRUISE TURBO,1
2026-07,RY3,DAIHATSU,HIJET CARGO DELUXE,2
2026-07,RY3,FORD,FORD RANGER,1
2026-07,RY3,FORD,RANGER,42
2026-07,RY3,FORD,RANGER SWB,1
2026-07,RY3,FOTON,BJ1031EVJA4,1
2026-07,RY3,FOTON,BJ1044EVJAR,7
2026-07,RY3,FOTON,BJ1044V9JB3-R1,13
2026-07,RY3,FOTON,BJ1045V9JD4-R1,3
2026-07,RY3,FOTON,eTUNLAND,2
2026-07,RY3,HINO,FG8JJ3A-ACDMH,1
2026-07,RY3,HINO,XZU600R-WKMLST3,30
2026-07,RY3,HINO,XZU600R-WKTLST3,1
2026-07,RY3,ISUZU,D-MAX,1920
2026-07,RY3,ISUZU,ไม่ระบุ,111
2026-07,RY3,KIA,PV5 CARGO,150
2026-07,RY3,KING LONG,DRACON,16
2026-07,RY3,LINXYS,G100-R CARGO,1
2026-07,RY3,MAZDA,MAZDA BT-50,1
2026-07,RY3,MG,MG EXTENDER,4
2026-07,RY3,MITSUBISHI,TRITON,222
2026-07,RY3,NISSAN,NAVARA,35
2026-07,RY3,SUZUKI,CARRY 1.5L MT,26
2026-07,RY3,TOYOTA,COMMUTER,8
2026-07,RY3,TOYOTA,HIACE,19
2026-07,RY3,TOYOTA,HILUX CHAMP,536
2026-07,RY3,TOYOTA,HILUX REVO,1805
2026-07,RY3,TOYOTA,HILUX TRAVO,1239
2026-07,RY3,TOYOTA,LANDCRUISER SINGLE CAB LC79,1
2026-07,RY3,UD TRUCKS,CWE08N43R280CSS9,4
2026-07,RY3,UD TRUCKS,CWE08N43R350CSS9,1
2026-07,RY3,UD TRUCKS,PKE250CELRM,3
2026-07,RY3,UD TRUCKS,PKE250CHLRA,2
2026-07,RY3,UD TRUCKS,PKE250CHLRM,7
2026-07,RY3,WULING,PORTA EV,32
